id,labels
283,"3,21,127"
284,"3,85"
285,"3,4,174"
286,"64,10,448"
287,0
288,"10,64,65"
289,"23,26,231"
290,"0,313,346"
291,"23,43,24"
292,"11,109,10"
293,0
294,3
295,"40,149,160"
296,"40,41"
297,"135,40,189"
298,"169,199,343"
299,"3,17,168"
300,"15,3,16"
301,"3,21,170"
302,"23,38,71"
303,"3,111"
304,"169,170"
305,"0,271,291"
306,"40,44,145"
307,"26,23,89"
308,"10,64,448"
309,"40,139"
310,0
311,"3,287,447"
312,"3,21"
313,"23,24,49"
314,"3,17,168"
315,"0,271"
316,"23,105"
317,"3,228,5"
318,"23,74,303"
319,169
320,"0,249,216"
321,"40,152,151"
322,"3,36,35"
323,"3,111"
324,"160,40"
325,"40,131,406"
326,"3,28,13"
327,"135,40,431"
328,"43,23,24"
329,"0,216"
330,"23,43,24"
331,"129,40,128"
332,"0,319,211"
333,"3,111,123"
334,"0,271,366"
335,"3,13,21"
336,"43,24,23"
337,"3,34,447"
338,"3,126,21"
339,"3,147,148"
340,"10,220,221"
341,"147,3,148"
342,"128,40,129"
343,"5,3,228"
344,"40,131,241"
345,"40,145,44"
346,"169,296,460"
347,"10,220,221"
348,3
349,"296,169,300"
350,"10,11,109"
351,"23,74,105"
352,"169,296,411"
353,"23,89,26"
354,3
355,"145,40,44"
356,"23,26,89"
357,"31,23"
358,"0,8,271"
359,"64,448,10"
360,"23,31,74"
361,"40,145,44"
362,"3,21,108"
363,"169,170,459"
364,"169,508,426"
365,"0,271,456"
366,8
367,"26,231,23"
368,"23,74,303"
369,"169,199,40"
370,"3,4,238"
371,"23,43,24"
372,"118,23,74"
373,"131,40,406"
374,"206,8,0"
375,"40,10,54"
376,"169,323,199"
377,"3,48,81"
378,"40,41,224"
379,"23,31,96"
380,3
381,3
382,"169,426,427"
383,"169,199,343"
384,"17,3,168"
385,"220,10,221"
386,"220,10,221"
387,"74,23,303"
388,"0,249,279"
389,3
390,"220,242,10"
391,"24,40,23"
392,0
393,"64,10,65"
394,"10,220,11"
395,"3,111,472"
396,"23,454,31"
397,"3,21,108"
398,"169,337,339"
399,"169,170,459"
400,"40,44,145"
401,"199,169,382"
402,3
403,"0,208"
404,3
405,"0,8,235"
406,"3,21"
407,"40,131,406"
408,"3,34,263"
409,"3,21,68"
410,"3,21"
411,"15,16,3"
412,"23,24,49"
413,"169,199,281"
414,"8,0,206"
415,"131,40,406"
416,"23,89,26"
417,"220,10,242"
418,"31,23,40"
419,"23,118,74"
420,"31,169,23"
421,"220,10,221"
422,"0,370"
423,"74,23,303"
424,"26,23,350"
425,"0,363"
426,"296,169"
427,"23,24,43"
428,"25,23"
429,"199,169,248"
430,"128,129,40"
431,"26,23,350"
432,"11,10,12"
433,"10,64"
434,"234,10,60"
435,"41,40,3"
436,"0,216,249"
437,"220,10,221"
438,"40,128,129"
439,"169,339,337"
440,"30,3"
441,"10,220,11"
442,"3,17,168"
443,"169,296,417"
444,"0,216"
445,"4,3,238"
446,"0,265,340"
447,"0,249"
448,"10,64,442"
449,"128,40,129"
450,"0,8,308"
451,"0,216,354"
452,"296,169,526"
453,"40,160"
454,"74,23,303"
455,"169,281,199"
456,"131,40,406"
457,"10,64,448"
458,"3,147,148"
459,40
460,"0,8,308"
461,"169,170"
462,23
463,"184,40,185"
464,"0,265,340"
465,"0,8"
466,"23,26,350"
467,"145,402,40"
468,"11,10,109"
469,"3,53"
470,"131,40,134"
471,"0,271,429"
472,"10,64,93"
473,"0,249,279"
474,"23,26,350"
475,"0,265,266"
476,"23,8,0"
477,"169,199,281"
478,"40,41"
479,"169,199,323"
480,"40,395"
481,"40,145,44"
482,"40,131,406"
483,23
484,"3,21"
485,"0,8,206"
486,"64,10,80"
487,"0,216,212"
488,"23,74,165"
489,"40,152,151"
490,"64,10,65"
491,"40,73"
492,"10,64,93"
493,"0,265,349"
494,"21,164,40"
495,0
496,"40,139,153"
497,"10,220,242"
498,"8,0,206"
499,"54,10,95"
500,"3,187,21"
501,3
502,"23,31,96"
503,"64,10,80"
504,"3,17,168"
505,"40,131,406"
506,"10,64,93"
507,"169,199,281"
508,"3,21,28"
509,"3,53,287"
510,"10,64,93"
511,"40,324,128"
512,"0,271,456"
513,"10,60,61"
514,"3,111,267"
515,"40,41,324"
516,"3,17,168"
517,"10,60"
518,"21,3,187"
519,"3,15,16"
520,"10,220,11"
521,0
522,"40,145,402"
523,"131,40,406"
524,"23,118,74"
525,"26,231,23"
526,"23,74,118"
527,"40,131,134"
528,"296,169,300"
529,"23,31,454"
530,"10,64"
531,"220,10,242"
532,"44,145,40"
533,"0,249,279"
534,"169,199"
535,"23,26,89"
536,"3,147,148"
537,"206,0,8"
538,"145,10,40"
539,"3,53"
540,"0,265"
541,"38,23,87"
542,"23,26,231"
543,"3,4"
544,"41,40,3"
545,"40,184,494"
546,"10,64,65"
547,"40,141,118"
548,"3,15,16"
549,"10,60,239"
550,"135,40,138"
551,"3,208,369"
552,"40,128"
553,"220,10,242"
554,"11,10,12"
555,"10,60,23"
556,"10,64,93"
557,"23,26,89"
558,"10,64"
559,40
560,"220,10,221"
561,"0,265,349"
562,"220,10,221"
563,"10,11,109"
564,"3,21"
565,"10,60,93"
566,"313,346,0"
567,"24,0,23"
568,"118,23,74"
569,"11,10,109"
570,10
571,"40,175,128"
572,"3,13"
573,"64,10,93"
574,"10,64,90"
575,"3,21,102"
576,"64,10,93"
577,"10,54"
578,3
579,"11,10,109"
580,"23,24,454"
581,"3,21,164"
582,"0,214,213"
583,"3,13,53"
584,"170,169,459"
585,"0,8,129"
586,"220,10,242"
587,"147,3,148"
588,23
589,"3,21,22"
590,"23,231,26"
591,"64,10,90"
592,"169,131,406"
593,"95,54,23"
594,"10,220,221"
595,"135,40,236"
596,"23,63,38"
597,"0,208,206"
598,"3,85"
599,"23,38,137"
600,"23,74,165"
601,"131,40,406"
602,"3,5"
603,"265,0,24"
604,"3,4,238"
605,"0,271,8"
606,"40,160"
607,"3,147,148"
608,"0,271"
609,"23,74"
610,"23,43,24"
611,"26,23,231"
612,"23,59,24"
613,"3,21,108"
614,"40,129,128"
615,"0,255,348"
616,"145,44,40"
617,"23,3,31"
618,"23,49,24"
619,"169,199,40"
620,"23,350,26"
621,"23,26,89"
622,"3,40,21"
623,"3,21"
624,"3,100,367"
625,"0,313,346"
626,"169,281,199"
627,"40,159,131"
628,"40,54,145"
629,"4,3,19"
630,"31,402,40"
631,"206,0,8"
632,"169,199,343"
633,"169,199,356"
634,"0,475"
635,"23,26,350"
636,"40,135"
637,"3,21,127"
638,"40,152,151"
639,"0,456,271"
640,"23,74,303"
641,"0,8,206"
642,"40,135,236"
643,"40,131"
644,"3,21,164"
645,"23,26,89"
646,"3,147,148"
647,"23,31,258"
648,"4,3,19"
649,"169,170,260"
650,"54,10"
651,"23,26"
652,"10,11"
653,"40,160,149"
654,"23,31,454"
655,"40,131,241"
656,3
657,"0,206,249"
658,"3,133"
659,"3,13,204"
660,"40,131,406"
661,0
662,"21,3,108"
663,"43,10,24"
664,"10,11,109"
665,"23,24,43"
666,"10,64,80"
667,"23,31,96"
668,"23,26,89"
669,"23,26,145"
670,"23,74,165"
671,"44,45,54"
672,"220,10,242"
673,"169,199,223"
674,"131,40,241"
675,"147,3"
676,"10,448,64"
677,"3,17,168"
678,"3,111,267"
679,"220,10,242"
680,"8,0,206"
681,"40,131,134"
682,"64,10,448"
683,"74,23,303"
684,"23,74"
685,3
686,"40,402,145"
687,"199,169,356"
688,23
689,"220,10,242"
690,"3,53,523"
691,"38,63,23"
692,"3,53,287"
693,"64,10,93"
694,"0,206,8"
695,"23,38"
696,"23,38,71"
697,"15,16,3"
698,3
699,"40,131,406"
700,"3,17,168"
701,"10,24"
702,"23,74,94"
703,23
704,"23,74,38"
705,"135,40,138"
706,"40,241,131"
707,"40,41,324"
708,"0,265,8"
709,"23,10,24"
710,"3,17,320"
711,"40,184,243"
712,"15,16,3"
713,"0,216"
714,"23,3,21"
715,"23,49,24"
716,"3,147,148"
717,"4,3,435"
718,"3,21,126"
719,"23,74,303"
720,"3,147,148"
721,"11,10,12"
722,"3,21,187"
723,"3,147,148"
724,"3,5,228"
725,"43,23,24"
726,"3,53,287"
727,"0,8,308"
728,"169,199,323"
729,"40,41,224"
730,169
731,"169,296,274"
732,"3,17,320"
733,"45,44,11"
734,"199,169,382"
735,0
736,"10,64,173"
737,"169,199,426"
738,"11,10,205"
739,"8,0,26"
740,"23,26,89"
741,"271,0,456"
742,"3,4,183"
743,"23,24"
744,"402,40,145"
745,"4,3,183"
746,"74,23,303"
747,"31,258,23"
748,"3,68"
749,"10,44,40"
750,"40,41,21"
751,"24,23,43"
752,"3,111,119"
753,"169,170,459"
754,"169,417,296"
755,"10,64,93"
756,"44,40,145"
757,"23,40,175"
758,"3,15,16"
759,"169,296,417"
760,"169,296"
761,"0,208,505"
762,"10,64"
763,"3,21,182"
764,"3,21,126"
765,"8,0,285"
766,"0,265,349"
767,169
768,"0,265"
769,"10,60,61"
770,"3,111,119"
771,"10,64,448"
772,"3,15,16"
773,"3,28,190"
774,"169,199,426"
775,"3,21,124"
776,"3,21,187"
777,"23,74,40"
778,"4,19,3"
779,10
780,"64,10,93"
781,"10,64,60"
782,"0,271,456"
783,"74,303,23"
784,3
785,"23,38,74"
786,0
787,"74,23,165"
788,"0,8,308"
789,"8,0,350"
790,"3,21,127"
791,"220,10,221"
792,"44,145,40"
793,"23,231"
794,"169,199,260"
795,"40,131,406"
796,"3,5,228"
797,3
798,"131,40,406"
799,"111,3,41"
800,"40,152,151"
801,"40,0"
802,"0,313,346"
803,3
804,"3,53,287"
805,"169,199,260"
806,"89,23"
807,"44,145,40"
808,"281,169,199"
809,"170,169,260"
810,"23,24"
811,"43,24,23"
812,"44,40,45"
813,"0,291"
814,"21,3,102"
815,"40,128,395"
816,"3,21"
817,"0,265,340"
818,"3,17,168"
819,"170,169,260"
820,"255,463,0"
821,"3,17,168"
822,169
823,"43,23,24"
824,"3,111"
825,"40,145,44"
826,"8,0,391"
827,"11,10,109"
828,"169,296,170"
829,"40,478,145"
830,"10,64,65"
831,"0,255,213"
832,"109,11,10"
833,"169,199"
834,"3,111,119"
835,"23,74,317"
836,"169,199"
837,"40,184,185"
838,"3,4"
839,"3,5,228"
840,"40,402,145"
841,"3,111"
842,"3,5,228"
843,"23,26,89"
844,"10,23,258"
845,"23,38,74"
846,"169,199,343"
847,"40,128,129"
848,0
849,"23,31,96"
850,169
851,"44,40,145"
852,"23,32,31"
853,"23,38,71"
854,"3,111,169"
855,"40,41,149"
856,"10,24,23"
857,"64,10,93"
858,"3,4"
859,"169,199,459"
860,"23,26,89"
861,"10,23,24"
862,40
863,"0,255,463"
864,"3,13,14"
865,"40,41,324"
866,"3,21,108"
867,"169,171,199"
868,"3,13,122"
869,"23,10,43"
870,"40,395,396"
871,23
872,"3,85"
873,"169,199,343"
874,"0,213,214"
875,"44,45,145"
876,"3,13,204"
877,"40,131,226"
878,"169,171,199"
879,"23,38"
880,"3,85,158"
881,"0,369,206"
882,"10,40,145"
883,"40,149,41"
884,"145,40,44"
885,"40,41,42"
886,"169,260"
887,"10,60,61"
888,"3,53,287"
889,"169,199,281"
890,"44,40,145"
891,"3,53,111"
892,"23,74,303"
893,"10,54,95"
894,"23,59"
895,"3,53,523"
896,"131,40,406"
897,"3,21"
898,"40,41,42"
899,0
900,"0,279,249"
901,"3,126,21"
902,"25,24,23"
903,"40,131,406"
904,"10,64"
905,"23,105,26"
906,"8,0,405"
907,"0,8,235"
908,3
909,"40,162,163"
910,"220,10,242"
911,"10,11,109"
912,"40,31,145"
913,"44,40,145"
914,"10,64,448"
915,"220,10,242"
916,"4,3,435"
917,"0,271,355"
918,"3,4,238"
919,23
920,"3,147,156"
921,"10,234,60"
922,"3,28"
923,"10,64,93"
924,"40,146,145"
925,"23,38"
926,"10,234,60"
927,"128,129,40"
928,"3,53,21"
929,"3,30,66"
930,"23,89,26"
931,"0,229,421"
932,"0,82,8"
933,"23,105,137"
934,"10,64,60"
935,"169,508,426"
936,"3,21"
937,"3,147,148"
938,"3,53"
939,"296,169"
940,"3,4,19"
941,"23,26,89"
942,"147,3,148"
943,"169,199,281"
944,"4,3,19"
945,"169,199,343"
946,"0,8,206"
947,"3,21"
948,"23,118,74"
949,"40,241,131"
950,"0,271,456"
951,"10,54,55"
952,169
953,"10,23"
954,"49,23,24"
955,"11,10,205"
956,"40,145,44"
957,"23,24,10"
958,"234,10,60"
959,"43,64,10"
960,"169,199,343"
961,"169,199,281"
962,"11,10,109"
963,"40,139"
964,"10,54"
965,"40,129,128"
966,"64,10,448"
967,"169,337,339"
968,"3,53,4"
969,"23,74"
970,"40,135,138"
971,"40,160"
972,"23,74,118"
973,0
974,"220,10,242"
975,"0,271,272"
976,"0,206,8"
977,"40,41,42"
978,"3,21,187"
979,"40,160,201"
980,"23,24"
981,"0,208,249"
982,"3,17,168"
983,3
984,"40,131,134"
985,"40,152,151"
986,"23,105,318"
987,"40,131,134"
988,"10,64"
989,"3,30,66"
990,"3,34,263"
991,"10,23,24"
992,"23,169"
993,"3,111,472"
994,"43,24,10"
995,3
996,"169,199,426"
997,"40,131,406"
998,"40,160,41"
999,"23,74"
1000,"0,340"
1001,"3,4,238"
1002,"257,0,216"
1003,23
1004,"53,3,502"
1005,"169,199,281"
1006,"3,21,85"
1007,"145,40,44"
1008,"169,296,428"
1009,"10,11,205"
1010,"23,231,26"
1011,"3,21"
1012,"3,21,108"
1013,"10,64,448"
1014,"3,21,126"
1015,"0,265"
1016,"23,10,24"
1017,"23,38,87"
1018,"3,21,187"
1019,"4,3,238"
1020,"0,255,348"
1021,"220,10,242"
1022,"0,8"
1023,"26,23,89"
1024,"3,4,375"
1025,"40,162,163"
1026,"0,8"
1027,"23,26,89"
1028,3
1029,"23,43,24"
1030,"23,31"
1031,"10,23,43"
1032,"40,128,186"
1033,"3,21,108"
1034,"53,3,287"
1035,"131,40,287"
1036,"15,16,3"
1037,"3,147,148"
1038,"3,21"
1039,"43,24,23"
1040,23
1041,"40,44,145"
1042,"0,265,340"
1043,"0,271,216"
1044,"10,64,90"
1045,"23,74,38"
1046,"3,21"
1047,"169,109,11"
1048,"220,10,242"
1049,"0,216,304"
1050,"10,64,80"
1051,"3,21,127"
1052,"220,10,242"
1053,"10,64,93"
1054,"40,131,406"
1055,"54,10,83"
1056,"220,10,242"
1057,"3,147,15"
1058,3
1059,"40,139,153"
1060,"23,43,24"
1061,"3,21"
1062,"40,3,111"
1063,"0,211,319"
1064,"28,3,190"
1065,"40,152,151"
1066,"40,145,44"
1067,"169,89"
1068,"3,111,224"
1069,"3,111"
1070,"3,21,5"
1071,"0,265,418"
1072,"10,64,239"
1073,"8,0,206"
1074,"3,182,68"
1075,"3,21,108"
1076,"23,26,231"
1077,"3,147,156"
1078,"40,152,151"
1079,"40,41,224"
1080,"13,3"
1081,"3,13"
1082,"23,26,89"
1083,"23,38,309"
1084,"40,139"
1085,"145,40,64"
1086,"0,277,413"
1087,"10,64,442"
1088,"3,34,263"
1089,"40,395,128"
1090,"4,3"
1091,"40,139,153"
1092,"74,303,23"
1093,"3,21"
1094,"169,199"
1095,"0,216"
1096,"3,85"
1097,"40,139,153"
1098,"40,41"
1099,"40,145,3"
1100,"0,271,291"
1101,"0,280,271"
1102,"3,53,287"
1103,"43,24,23"
1104,"3,21,187"
1105,23
1106,"23,38,309"
1107,"169,171,199"
1108,"44,145,40"
1109,"169,199,281"
1110,"10,64,442"
1111,"206,0,8"
1112,"23,24,49"
1113,"3,4"
1114,"169,199,171"
1115,"40,160,334"
1116,"10,60,239"
1117,"0,216,304"
1118,"128,40,195"
1119,"40,145,146"
1120,"10,64,93"
1121,3
1122,"169,296"
1123,"131,40,406"
1124,"3,21,127"
1125,"199,169,343"
1126,3
1127,"64,10,448"
1128,"23,26,231"
1129,"0,366,271"
1130,"24,23,25"
1131,"11,10,109"
1132,0
1133,"10,64"
1134,"11,205,10"
1135,"319,211,0"
1136,"3,21,48"
1137,"169,296,274"
1138,"220,10,242"
1139,"199,169"
1140,"169,296,274"
1141,"3,85,158"
1142,"220,10,242"
1143,"169,199,281"
1144,"11,10,205"
1145,"23,24"
1146,"3,28,190"
1147,"23,26,89"
1148,"23,26,231"
1149,"3,85,158"
1150,"3,30,66"
1151,3
1152,"10,54,95"
1153,23
1154,"10,145,40"
1155,"10,60,239"
1156,"44,40,145"
1157,"0,255"
1158,"26,23,89"
1159,"147,3,148"
1160,"169,171,199"
1161,"3,34,263"
1162,"26,231,23"
1163,"74,23,84"
1164,"0,265,340"
1165,"23,74,303"
1166,"3,21,53"
1167,"3,147"
1168,"0,271,291"
1169,"145,44,40"
1170,"0,255,354"
1171,"74,23,118"
1172,"4,3,19"
1173,"26,231,23"
1174,"0,271"
1175,23
1176,"23,24,43"
1177,"0,271"
1178,"10,64,65"
1179,"40,160"
1180,"169,199"
1181,"2,0,1"
1182,"265,0,340"
1183,23
1184,"23,26,350"
1185,"23,31,32"
1186,"220,10,242"
1187,"3,15"
1188,"23,31,290"
1189,"169,199,171"
1190,"3,30,66"
1191,"135,40,138"
1192,"10,64,60"
1193,"40,41,324"
1194,"0,265,349"
1195,"169,199,281"
1196,"4,3,19"
1197,"40,152,151"
1198,0
1199,"10,60,239"
1200,"11,10,205"
1201,"74,23,118"
1202,"3,21,111"
1203,"23,118,74"
1204,"10,54,95"
1205,"10,54,44"
1206,"0,235,8"
1207,"0,265,340"
1208,"220,10,242"
1209,"23,24,43"
1210,"23,74,84"
1211,"169,199,323"
1212,"10,64,448"
1213,"169,199,260"
1214,"26,23,350"
1215,"10,220,11"
1216,"23,74,303"
1217,"3,147,148"
1218,"111,3,123"
1219,"64,10"
1220,"199,169,259"
1221,"220,10,221"
1222,3
1223,"3,85"
1224,"131,40,241"
1225,"11,10,109"
1226,"309,23,38"
1227,"40,128,152"
1228,"40,241,145"
1229,"64,10,199"
1230,"40,152,151"
1231,"3,13,53"
1232,"0,8"
1233,"23,26,89"
1234,"10,169,323"
1235,"40,201,41"
1236,"220,10,242"
1237,"0,249,279"
1238,"402,31,40"
1239,"13,3"
1240,"0,265,8"
1241,"3,21,379"
1242,"44,40,45"
1243,"40,128"
1244,"11,10,109"
1245,"0,265"
1246,"199,169,281"
1247,"23,74"
1248,"64,10,65"
1249,"169,199,323"
1250,"0,265,340"
1251,"64,10,448"
1252,"3,85,158"
1253,"131,40,406"
1254,"40,41,224"
1255,"23,231"
1256,"3,4,238"
1257,"0,265,349"
1258,"169,199,323"
1259,"0,265,266"
1260,"3,21,108"
1261,40
1262,"10,64,93"
1263,"53,3,287"
1264,"10,54,95"
1265,"3,40"
1266,"3,17,168"
1267,"395,38,23"
1268,"23,26,231"
1269,"3,21,48"
1270,"3,21,40"
1271,"23,71,38"
1272,"3,48,21"
1273,"23,31,131"
1274,"169,459,170"
1275,"23,26,231"
1276,"17,168,3"
1277,3
1278,"40,135"
1279,"15,16,3"
1280,10
1281,3
1282,"10,54,64"
1283,"147,3,148"
1284,3
1285,"3,30,66"
1286,"0,271,272"
1287,"23,26,350"
1288,"40,128,129"
1289,"229,421,0"
1290,"220,10,242"
1291,"169,199,323"
1292,"23,31,32"
1293,"26,231,23"
1294,"3,60"
1295,3
1296,"3,5,228"
1297,"3,21,108"
1298,"3,147,148"
1299,"64,10"
1300,"23,26,89"
1301,"23,74,63"
1302,"3,21,164"
1303,3
1304,"3,4,183"
1305,"3,53,523"
1306,"3,68,182"
1307,"169,199,281"
1308,"169,339,337"
1309,3
1310,"3,53,13"
1311,"23,38"
1312,0
1313,"45,44,40"
1314,"23,38,26"
1315,"3,169,53"
1316,"3,430"
1317,"100,0,383"
1318,"169,199,0"
1319,"3,111"
1320,"10,64,93"
1321,"220,10,242"
1322,"3,147,148"
1323,"74,23,303"
1324,"23,26,350"
1325,"3,21,187"
1326,"23,26,231"
1327,"220,10,242"
1328,"40,191,3"
1329,3
1330,"64,448,10"
1331,"3,111"
1332,3
1333,"169,199,343"
1334,"0,313,346"
1335,"3,28,190"
1336,"3,13,14"
1337,"220,10,242"
1338,"127,40,3"
1339,"3,147,156"
1340,"3,21,187"
1341,"40,145,146"
1342,"169,296"
1343,"199,169,281"
1344,"220,10,242"
1345,"40,131,129"
1346,"26,23,89"
1347,"147,3,148"
1348,"135,138,40"
1349,"10,169,323"
1350,"23,49"
1351,"0,313,346"
1352,"3,4,188"
1353,"0,313,346"
1354,"53,287,3"
1355,"0,8,271"
1356,"3,147,203"
1357,"3,85,86"
1358,"23,74,118"
1359,"11,10,205"
1360,"36,3,35"
1361,"129,128,40"
1362,"3,48,81"
1363,"169,170,260"
1364,"3,53,68"
1365,"199,169,323"
1366,"23,26,89"
1367,"3,28"
1368,"3,21,53"
1369,"74,165,23"
1370,"0,271,456"
1371,"40,324,41"
1372,"44,40,45"
1373,"10,40,145"
1374,"54,10,95"
1375,"11,10,109"
1376,"3,111"
1377,"169,170,323"
1378,"10,64,80"
1379,23
1380,"40,145,44"
1381,"206,0,369"
1382,"3,147"
1383,"3,126,21"
1384,"3,21,85"
1385,"40,160,315"
1386,"10,60,61"
1387,"89,23,26"
1388,"11,10,205"
1389,"3,21,108"
1390,"17,168,3"
1391,0
1392,"3,21,187"
1393,"40,149,131"
1394,"3,164,21"
1395,"135,40,138"
1396,"11,10,109"
1397,"0,265,266"
1398,"23,38,91"
1399,"169,170,337"
1400,"40,41,324"
1401,"170,169,260"
1402,"3,4"
1403,"3,21"
1404,"54,10,95"
1405,"199,10,169"
1406,"3,17,168"
1407,"3,111"
1408,"3,28,364"
1409,"145,40,44"
1410,"10,239,23"
1411,"23,26,350"
1412,"34,3,263"
1413,"54,10,95"
1414,"220,10,221"
1415,"3,17"
1416,"3,53,15"
1417,"3,13"
1418,"3,5,228"
1419,"0,265,266"
1420,"41,40"
1421,"23,74,118"
1422,"40,152,151"
1423,"23,26,89"
1424,"23,74,303"
1425,"3,21,127"
1426,311
1427,"23,350"
1428,"44,145,40"
1429,"3,53"
1430,"10,145,40"
1431,"3,21,187"
1432,"44,40,145"
1433,"10,64,80"
1434,"10,145,40"
1435,"64,10,448"
1436,"23,31,24"
1437,"169,199,281"
1438,"23,49,24"
1439,"40,131,406"
1440,"3,21,48"
1441,3
1442,"0,339,337"
1443,"64,10,338"
1444,"11,10,109"
1445,"10,60,239"
1446,"23,26,231"
1447,"23,24,49"
1448,"145,40,10"
1449,"3,21,127"
1450,"0,8,265"
