id,labels
897,"76,21"
898,"21,387,76"
899,"342,359"
900,"359,21,278"
901,"76,21,81"
902,"445,387,127"
903,"76,387,421"
904,"445,127,359"
905,"359,421,342"
906,"387,469,359"
907,"387,469,421"
908,"421,127,21"
909,"21,127"
910,"421,127,387"
911,"421,394,76"
912,"421,387,127"
913,"445,387,359"
914,387
915,"421,76,403"
916,"76,21"
917,"445,469"
918,"21,76,403"
919,"127,387"
920,"76,21,208"
921,"127,359,387"
922,127
923,"127,74"
924,"21,76"
925,445
926,"127,445,434"
927,"21,76,387"
928,"76,421,387"
929,"76,21,403"
930,"445,278,359"
931,"359,127,208"
932,"469,359,387"
933,"21,208"
934,"127,2,445"
935,"421,359,445"
936,76
937,127
938,"76,164,211"
939,"127,387"
940,"127,211,403"
941,"445,387,421"
942,"127,421,451"
943,"387,484,2"
944,"21,76,127"
945,"127,164"
946,"387,359,445"
947,127
948,"2,387"
949,"76,387,21"
950,"469,511,208"
951,127
952,"359,421"
953,"421,445,359"
954,"76,387,359"
955,"421,387,511"
956,"421,380,342"
957,"127,421"
958,"127,434,421"
959,"127,76,434"
960,"445,21,127"
961,"76,21"
962,"421,445,387"
963,"76,21"
964,"445,387,2"
965,"445,380,421"
966,"387,359,421"
967,"76,359,278"
968,127
969,"208,127"
970,"76,127,208"
971,127
972,"387,2,127"
973,"278,421,208"
974,"421,208,387"
975,"380,469,445"
976,"359,469,387"
977,"127,445"
978,"76,21"
979,"127,21"
980,"421,365,380"
981,"469,387,491"
982,"21,445,76"
983,"421,76"
984,"421,359,511"
985,21
986,"208,365,359"
987,"21,445,359"
988,"421,2"
989,"76,21"
990,"76,21,143"
991,"445,359,387"
992,365
993,"76,21,403"
994,"76,421,387"
995,"21,445,76"
996,"76,21"
997,"76,21,387"
998,"127,421"
999,127
1000,"445,511,387"
1001,"76,21,211"
1002,469
1003,"421,445,208"
1004,"21,445,387"
1005,"21,445,76"
1006,"76,164"
1007,"445,359,387"
1008,"365,127"
1009,"421,208,387"
1010,"445,387,127"
1011,"76,387,467"
1012,"76,393,445"
1013,"387,483,208"
1014,"76,21,81"
1015,"387,127,421"
1016,"25,387"
1017,387
1018,"76,21,387"
1019,"76,211,81"
1020,"469,359,511"
1021,"387,359,127"
1022,"359,469,511"
1023,387
1024,"421,127"
1025,"21,76,445"
1026,"359,511,469"
1027,"387,359,445"
1028,"76,21"
1029,"2,127,387"
1030,"421,127"
1031,"421,127,2"
1032,"445,76,359"
1033,21
1034,"445,127"
1035,"76,2,164"
1036,127
1037,"421,127,21"
1038,"21,387,76"
1039,"2,127,421"
1040,"359,445,127"
1041,387
1042,"445,127,342"
1043,"21,76,445"
1044,"421,387"
1045,127
1046,"76,21"
1047,"76,387,421"
1048,"359,387,445"
1049,"445,127,359"
1050,"127,421,445"
1051,76
1052,"208,387,483"
1053,"421,445,2"
1054,"445,387,21"
1055,"434,164"
1056,"208,76,394"
1057,127
1058,"21,76"
1059,127
1060,"127,2"
1061,"21,76,387"
1062,"21,127"
1063,"469,464,278"
1064,"76,21,387"
1065,"387,127,76"
1066,"445,359,127"
1067,"278,387"
1068,"76,21"
1069,127
1070,"21,76,211"
1071,"387,421,469"
1072,"359,127"
1073,"394,387,365"
1074,"21,127"
1075,"421,21,2"
1076,"445,387,21"
1077,127
1078,127
1079,"127,21"
1080,"208,421,359"
1081,"21,387,81"
1082,"387,421,445"
1083,127
1084,"21,76"
1085,"387,445,21"
1086,"464,421,359"
1087,"421,76,387"
1088,"21,76"
1089,"387,21,127"
1090,"434,469,445"
1091,"21,421,208"
1092,"127,2,387"
1093,"76,21"
1094,"445,127,76"
1095,"76,445"
1096,"21,76"
1097,"21,445,76"
1098,"21,76"
1099,"76,21"
1100,"469,359"
1101,"469,76,340"
1102,"127,164,403"
1103,"127,421,208"
1104,"76,21,143"
1105,"208,76,165"
1106,"387,342,445"
1107,127
1108,"211,387,421"
1109,"76,421,21"
1110,"421,127"
1111,421
1112,"421,2,387"
1113,"445,164,76"
1114,"127,21,421"
1115,"421,127,387"
1116,421
1117,"359,469"
1118,"127,445,365"
1119,"127,21,76"
1120,"421,127"
1121,21
1122,127
1123,"21,76,387"
1124,"76,21,211"
1125,"127,21"
1126,"127,21,421"
1127,"387,208"
1128,"421,211,387"
1129,"445,211"
1130,"387,76,421"
1131,"421,445,434"
1132,"365,127"
1133,208
1134,"387,421,445"
1135,"359,469,511"
1136,"21,76,81"
1137,"21,359"
1138,"387,421"
1139,"278,208,421"
1140,"359,74,278"
1141,21
1142,"387,421,359"
1143,"21,445,359"
1144,421
1145,"127,445,434"
1146,"21,76,387"
1147,387
1148,"387,211,403"
1149,"21,76,143"
1150,434
1151,"21,76,387"
1152,"421,445,387"
1153,"421,387,365"
1154,"387,278,445"
1155,"365,127"
1156,"445,387,127"
1157,"2,445,421"
1158,359
1159,"127,445"
1160,"21,76,445"
1161,"76,21"
1162,387
1163,"127,387"
1164,"469,445,21"
1165,"2,445,127"
1166,"76,21"
1167,"445,127,359"
1168,"421,469,278"
1169,"445,365,359"
1170,"469,359,445"
1171,127
1172,127
1173,"445,387,511"
1174,"387,127"
1175,387
1176,"127,421,76"
1177,"359,511,387"
1178,"359,483,421"
1179,"127,164"
1180,"421,76,127"
1181,"76,359,278"
1182,"387,469,445"
1183,"445,387,469"
1184,"164,445,387"
1185,"127,387,434"
1186,"359,421,511"
1187,"76,387,421"
1188,"387,445"
1189,"445,127"
1190,"127,21"
1191,"76,21,2"
1192,127
1193,"76,164,387"
1194,"387,469,445"
1195,"445,21,76"
1196,143
1197,"21,127"
1198,"469,421,359"
1199,"387,421,365"
1200,"387,76,421"
1201,127
1202,"76,21"
1203,"445,127,21"
1204,387
1205,"445,387,359"
1206,"469,387,359"
1207,127
1208,"208,359,387"
1209,208
1210,"421,445,387"
1211,"421,76,208"
1212,387
1213,"387,445,21"
1214,"445,387"
1215,"359,421,387"
1216,127
1217,"21,127,2"
1218,"76,387,21"
1219,"445,127"
1220,"372,462,463"
1221,"76,394,208"
1222,"76,21,445"
1223,"76,21,127"
1224,"21,445,76"
1225,"421,387,76"
1226,"21,387,445"
1227,"76,2,21"
1228,"387,421,208"
1229,"421,164"
1230,"421,2"
1231,"421,127"
1232,"469,211,464"
1233,"127,387"
1234,"387,21,445"
1235,"21,127"
1236,"387,421,359"
1237,"445,469,387"
1238,387
1239,"421,359"
1240,"359,208,469"
1241,"21,76,445"
1242,387
1243,"76,484"
1244,"387,421"
1245,"511,359,469"
1246,"76,2,164"
1247,"25,127"
1248,"387,421,359"
1249,"21,445"
1250,"483,387,340"
1251,"421,387,445"
1252,"76,21"
1253,"445,127,434"
1254,"21,76,2"
1255,"445,387,127"
1256,"76,81,21"
1257,"359,208,469"
1258,"76,211,421"
1259,"127,208,359"
1260,"21,76,387"
1261,"127,387,421"
1262,127
1263,"76,359,421"
1264,"387,421,445"
1265,"76,208,127"
1266,"365,127,445"
1267,387
1268,387
1269,"76,21"
1270,21
1271,"387,25,283"
1272,"21,76,127"
1273,"421,387,365"
1274,"76,21"
1275,"278,342"
1276,"445,21"
1277,"211,467,76"
1278,"21,2"
1279,127
1280,"421,365,359"
1281,"445,21"
1282,"445,127"
1283,"434,127"
1284,"21,403,76"
1285,"21,76,403"
1286,"469,211,208"
1287,387
1288,"21,445,127"
1289,"127,359,421"
1290,"387,359"
1291,"164,76,421"
1292,"127,177"
1293,342
1294,127
1295,"76,21,403"
1296,"76,211,127"
1297,"76,451"
1298,"21,164"
1299,"127,387"
1300,"445,387"
1301,"21,387"
1302,"21,76"
1303,"2,127"
1304,"76,21"
1305,"76,421,387"
1306,"76,421,484"
1307,"445,76,21"
1308,"76,21,365"
1309,"127,365,434"
1310,"21,76,143"
1311,"421,387,2"
1312,387
1313,"387,445,359"
1314,"387,445,359"
1315,"76,21,445"
1316,"127,2,484"
1317,"21,387,359"
1318,"76,208,21"
1319,"76,21,387"
1320,"164,365"
1321,"208,387,421"
1322,"164,2"
1323,"2,421,165"
1324,"387,2,445"
1325,"21,359"
1326,"445,127,387"
1327,"387,359,421"
1328,21
1329,"21,76,434"
1330,"387,445,421"
1331,"76,21"
1332,"76,21,445"
1333,"445,21,127"
1334,"445,511,469"
1335,"21,211,403"
1336,"211,403,467"
1337,"278,359"
1338,"21,76"
1339,"127,445"
1340,"76,393,81"
1341,"76,21"
1342,127
1343,"21,76,211"
1344,"387,421"
1345,"387,21,445"
1346,"445,21,127"
1347,"211,467,127"
1348,"127,484"
1349,"21,445"
1350,"445,127"
1351,"421,511,278"
1352,127
1353,"469,387,445"
1354,127
1355,"387,469,445"
1356,"127,434,445"
1357,"76,21,387"
1358,127
1359,"387,421"
1360,"127,164,421"
1361,"403,208"
1362,"21,387,76"
1363,"76,278,127"
1364,"21,445"
1365,"76,387,127"
1366,"387,445,421"
1367,"76,21,403"
1368,76
1369,164
1370,"469,208,340"
1371,"21,76,387"
1372,"359,387,445"
1373,"387,445,359"
1374,"387,445,211"
1375,"387,421"
1376,127
1377,"127,21,387"
1378,421
1379,"127,445,387"
1380,"25,421,387"
1381,"387,394,208"
1382,"127,451"
1383,"76,21,81"
1384,"21,76"
1385,"76,21"
1386,2
1387,"387,445,511"
1388,"421,387,76"
1389,"21,403,76"
1390,"387,365,127"
1391,"359,469,464"
1392,"76,21,143"
1393,"76,21,387"
1394,"21,445"
1395,"164,76"
1396,"421,76,208"
1397,"359,469,511"
1398,"387,359"
1399,"21,445,403"
1400,"421,127"
1401,"21,76,445"
1402,"403,127,211"
1403,"21,76"
1404,"387,359"
1405,"127,21"
1406,76
1407,"21,76"
1408,"21,76,387"
1409,127
1410,"164,421,127"
1411,"445,359,387"
1412,"421,76,208"
1413,"445,387,359"
1414,"445,387,365"
1415,"76,21,387"
1416,"421,127,208"
1417,"421,76"
1418,"76,21"
1419,"469,387,421"
1420,127
1421,"127,445"
1422,"21,127"
1423,"445,387"
1424,"2,127"
1425,"208,76,143"
1426,76
1427,387
1428,"387,127,76"
1429,"2,445,421"
1430,"421,387"
1431,"21,387,76"
1432,"387,445,359"
1433,"421,387,445"
1434,"445,359,387"
1435,"387,421"
1436,"25,387,127"
1437,"127,445"
1438,"445,127,434"
1439,"127,164"
1440,"21,76,387"
1441,21
1442,"278,421,76"
1443,"421,445,387"
1444,"421,365,76"
1445,"421,387,365"
1446,"403,211"
1447,"421,387"
1448,387
1449,"21,403"
1450,"511,387,359"
1451,"21,76,445"
1452,"127,387,359"
1453,"21,76,81"
1454,"127,2"
1455,"76,421,21"
1456,"21,445"
1457,"21,76"
1458,"76,421,208"
1459,"76,387,421"
1460,"127,445"
1461,"127,21"
1462,"421,208,387"
1463,"387,445"
1464,"387,127,2"
1465,"21,76"
1466,"445,387"
1467,"2,421"
1468,"387,359"
1469,"127,74"
1470,"445,127,21"
1471,"127,387,445"
1472,"340,387"
1473,"211,21,76"
1474,127
1475,"387,445"
1476,"208,359,387"
1477,"211,403,76"
1478,"469,511,387"
1479,"21,76"
1480,"21,127,25"
1481,"445,21,421"
1482,127
1483,387
1484,"127,421"
1485,"21,127"
1486,"387,208"
1487,"127,208"
1488,"76,21,387"
1489,"127,469,359"
1490,127
1491,"127,387,421"
1492,"127,387"
1493,"340,445"
1494,"76,445,21"
1495,"127,445"
1496,"127,421"
1497,"21,387,359"
1498,"445,434,359"
1499,"21,76,387"
1500,387
1501,127
1502,"76,21"
1503,"387,445,365"
1504,"164,76,127"
1505,"164,127"
1506,"445,127"
1507,"445,74"
1508,"76,421"
1509,"359,511,421"
1510,"76,21"
1511,"445,127"
1512,"76,21"
1513,387
1514,"2,76,165"
1515,"76,21,81"
1516,127
1517,"445,127,21"
1518,"421,127"
1519,"21,403"
1520,"127,211"
1521,"127,2,421"
1522,"21,76,445"
1523,"445,359,387"
1524,"421,76,21"
1525,"421,445"
1526,"387,76"
1527,"387,365"
1528,"469,464,359"
1529,"445,21,359"
1530,"21,127"
1531,"387,359,511"
1532,"359,445,421"
1533,127
1534,"387,445,365"
1535,"208,387,421"
1536,"445,21"
1537,"21,127"
1538,"421,387"
1539,445
