id,labels
376,"170,3,199"
377,"128,3,4"
378,"3,128,4"
379,"3,128,4"
380,"3,128,4"
381,"3,4,128"
382,"3,4,128"
383,"3,4,128"
384,"3,4,128"
385,"3,4,220"
386,"25,3,220"
387,"3,4,128"
388,"3,128"
389,"3,4,128"
390,"220,25,3"
391,"3,4,128"
392,"128,3,4"
393,"3,128,4"
394,"340,359,220"
395,"3,128,4"
396,"524,3,323"
397,"3,128,200"
398,"3,4,128"
399,"3,4,128"
400,"3,128,4"
401,"3,4,128"
402,"301,3,108"
403,"128,0,3"
404,"3,4,128"
405,"346,128,3"
406,"100,200"
407,"3,128,40"
408,"187,241,128"
409,"100,3,200"
410,"100,3,187"
411,"16,3,301"
412,"49,178,3"
413,"3,4,128"
414,"206,8,235"
415,"40,368,296"
416,"3,4,128"
417,"220,3,4"
418,"3,128,4"
419,"3,4,128"
420,"3,128,4"
421,"3,220,4"
422,"67,397"
423,"3,4,128"
424,"3,128,346"
425,"3,4,128"
426,"3,4,128"
427,"3,4,128"
428,"25,83,405"
429,"3,4,128"
430,"3,128,4"
431,"3,128,4"
432,"3,4,128"
433,"524,3,64"
434,"3,4,128"
435,"3,4,128"
436,216
437,"220,454,25"
438,"128,3,4"
439,"3,4,128"
440,"3,128,4"
441,"340,359,220"
442,"3,4"
443,"3,4,128"
444,"3,128,4"
445,"3,4,128"
446,"340,409,0"
447,"3,4,128"
448,"3,128,4"
449,"128,129,405"
450,"128,3,4"
451,"128,0"
452,"3,128,4"
453,"315,160"
454,"3,4,128"
455,"3,4,128"
456,"3,128,494"
457,"64,3,524"
458,"3,128,4"
459,"3,4,128"
460,"346,313,0"
461,"3,4,128"
462,"3,4,128"
463,"3,4,128"
464,0
465,"405,346"
466,"3,4,128"
467,"3,4,128"
468,"3,40,221"
469,"3,4,128"
470,"3,4,128"
471,"128,3,4"
472,"4,3,128"
473,"216,213,214"
474,"3,128,4"
475,366
476,"3,128,4"
477,"3,4,199"
478,"315,3"
479,"3,4,199"
480,"3,4,128"
481,"3,4,128"
482,"3,4,40"
483,"128,3,4"
484,"3,128,4"
485,"206,8,346"
486,"3,64,323"
487,"0,216"
488,"3,4,128"
489,"315,135,215"
490,"64,524,3"
491,"3,128,4"
492,"3,128,4"
493,"0,3,4"
494,"100,200,3"
495,"0,179"
496,"3,4,128"
497,"49,3,128"
498,"206,3"
499,220
500,"3,4,128"
501,"3,4,128"
502,"128,405,3"
503,"64,524,3"
504,"3,18,4"
505,"3,128,4"
506,"3,4,128"
507,"3,4,128"
508,"108,3,100"
509,"100,3,4"
510,"3,4,128"
511,430
512,"3,4,128"
513,"3,4,128"
514,"3,4,128"
515,"3,4,128"
516,"3,128,4"
517,"3,128,4"
518,"200,100,3"
519,"3,200"
520,"220,359,3"
521,"216,458,0"
522,3
523,"368,40,296"
524,"3,4,128"
525,"3,128,4"
526,"3,4,128"
527,"128,3,4"
528,"3,128,296"
529,"3,4,128"
530,"3,4,128"
531,"220,25,3"
532,"3,128,4"
533,128
534,"405,3,128"
535,"128,3,4"
536,"3,100,4"
537,"206,8,0"
538,"3,4,128"
539,"3,128,4"
540,"269,8,359"
541,"3,128,4"
542,"3,128,4"
543,"3,4,128"
544,"3,4,128"
545,"128,3,4"
546,"3,4,323"
547,"3,4,128"
548,"16,3,100"
549,"3,4,128"
550,"3,128,4"
551,"206,8,0"
552,"3,128,340"
553,"3,220,4"
554,"3,128,4"
555,"3,4,128"
556,"3,4,128"
557,"3,128,4"
558,"3,4,128"
559,"3,128,4"
560,"220,25,3"
561,"128,3,0"
562,"220,25,3"
563,"3,128,4"
564,"3,128,4"
565,"3,4,128"
566,"346,128,313"
567,"346,313,397"
568,"3,4,128"
569,"3,4,128"
570,"3,4,128"
571,"3,128,4"
572,"100,200,3"
573,"3,4,128"
574,"3,4,128"
575,"3,128,4"
576,"3,4,128"
577,"3,128,4"
578,"3,128,4"
579,"3,128,4"
580,"3,4,128"
581,"3,4,128"
582,"346,280"
583,"3,4,128"
584,"3,4,128"
585,"206,235,346"
586,"25,3,220"
587,"128,3,4"
588,"3,128,4"
589,"3,100,128"
590,"3,128,4"
591,"3,128,4"
592,"3,4,128"
593,"3,4,128"
594,"220,3,25"
595,"3,4,128"
596,"128,3,4"
597,"8,3,4"
598,"3,128,4"
599,"3,4,128"
600,"3,4,128"
601,"3,128"
602,"3,4,128"
603,"340,425,3"
604,"3,4,182"
605,"3,128,4"
606,"315,3"
607,"3,128,4"
608,"0,271,213"
609,"3,141"
610,"3,4,128"
611,"3,128,4"
612,340
613,"340,301,108"
614,"3,128,4"
615,269
616,"3,4,128"
617,"128,3,4"
618,"25,128,3"
619,"3,4,128"
620,"456,355"
621,"3,128,4"
622,"3,128"
623,"3,100,128"
624,"128,3,4"
625,"346,313,247"
626,"3,4,128"
627,"3,128,4"
628,"67,3"
629,"3,4,128"
630,"128,3,245"
631,"8,206"
632,"3,4,128"
633,"3,4,128"
634,0
635,"3,4,128"
636,"3,4,128"
637,"3,4,128"
638,"3,128,4"
639,"409,346,340"
640,"3,4,128"
641,"206,8,249"
642,"3,128,4"
643,"3,128,4"
644,"3,4,128"
645,"3,23,128"
646,"3,4,128"
647,"3,4,128"
648,"3,4,128"
649,"3,4,170"
650,3
651,"3,29,128"
652,"3,4,128"
653,"3,4,128"
654,"128,3,4"
655,"128,3,194"
656,"3,4,128"
657,"206,8,235"
658,"3,4,128"
659,"3,128,4"
660,"368,40,296"
661,405
662,"128,3,4"
663,"3,128,4"
664,"3,4,128"
665,"3,4,128"
666,"3,4,128"
667,"128,3,4"
668,"179,3"
669,"3,4,128"
670,"3,4,128"
671,"3,67,45"
672,"220,3"
673,"100,199,179"
674,"128,3,494"
675,"3,4,128"
676,"128,3"
677,"3,200,18"
678,"3,128,4"
679,"3,220,4"
680,"8,206,3"
681,"368,40,296"
682,"3,128,4"
683,"3,4,128"
684,"3,4,128"
685,"100,340,200"
686,"3,4,128"
687,"3,4,128"
688,"3,4,128"
689,"220,242,3"
690,"3,4,128"
691,"3,4,128"
692,"3,4,128"
693,"3,128,4"
694,"8,206,0"
695,"3,128,4"
696,"3,4,128"
697,"16,56,3"
698,"3,4,128"
699,"3,128,4"
700,"3,4,128"
701,"3,4,128"
702,"128,3,4"
703,"3,4,128"
704,"3,128,4"
705,"3,100,128"
706,"3,128,405"
707,"3,128"
708,"269,355"
709,"3,405,49"
710,"3,4,128"
711,"3,128,4"
712,"3,128,16"
713,1
714,"100,374"
715,"3,49,178"
716,"3,128,4"
717,"3,4,128"
718,"100,3,340"
719,"3,4,128"
720,"3,4,128"
721,"3,128,4"
722,"3,4,128"
723,"301,340,128"
724,"3,4,108"
725,"3,4,128"
726,"100,200,340"
727,"346,409,0"
728,"3,4,128"
729,3
730,"179,405"
731,"405,128,296"
732,"200,100,3"
733,"3,128"
734,"3,4,128"
735,"179,199,223"
736,"128,3,4"
737,"3,4,128"
738,"3,128,4"
739,"128,3,4"
740,"3,4,128"
741,"409,3,346"
742,"3,4,128"
743,"3,4,128"
744,"3,128,4"
745,"3,4,128"
746,"3,4,128"
747,"405,128,3"
748,"3,4,128"
749,"3,128,4"
750,"100,3,200"
751,"3,4,128"
752,"405,3,128"
753,"3,4,128"
754,"3,179"
755,"3,4,128"
756,"67,45,95"
757,"3,128,4"
758,"3,128,4"
759,"3,4,128"
760,"405,128,3"
761,"3,4"
762,"3,4,128"
763,"3,4,128"
764,"3,128,4"
765,"128,3,0"
766,"409,0,340"
767,"199,3,170"
768,"0,128,3"
769,"3,4,128"
770,"405,128,0"
771,"524,64,128"
772,"3,4,128"
773,"100,200,3"
774,"3,4,128"
775,"100,3,200"
776,"4,3,128"
777,"3,128,4"
778,"3,128,4"
779,"3,128,4"
780,"3,4,128"
781,"3,4,128"
782,"409,269,346"
783,"3,4,128"
784,"3,4,128"
785,"3,4,128"
786,"3,199,179"
787,"3,4,128"
788,"128,3,0"
789,"3,128,4"
790,"3,128,4"
791,"25,220,3"
792,"45,67"
793,"3,128,4"
794,"3,4,128"
795,"368,40,296"
796,"3,301,128"
797,"3,4,128"
798,"3,128,494"
799,"3,128,315"
800,"3,4,128"
801,"128,3,4"
802,"128,3,4"
803,"100,3,200"
804,"3,4,128"
805,"3,4,128"
806,"128,346,129"
807,"3,4,128"
808,"3,100,4"
809,"100,170,3"
810,"3,4,128"
811,"3,4,128"
812,"128,3,45"
813,"0,128,346"
814,"100,200"
815,"3,4,128"
816,"100,340,0"
817,"3,4,128"
818,"3,4,128"
819,"3,4,128"
820,0
821,"128,3,4"
822,"3,4,128"
823,"3,4,128"
824,"3,4,128"
825,"3,128"
826,"346,405,128"
827,"3,4,128"
828,"3,4,128"
829,"128,401,83"
830,"3,128,4"
831,"482,0,346"
832,"3,128,4"
833,"3,4,128"
834,"3,4,128"
835,"3,4,128"
836,"3,4,128"
837,"100,3,128"
838,"3,4,128"
839,"3,4,128"
840,346
841,"3,4,128"
842,"0,3,4"
843,"3,128,4"
844,"3,4,128"
845,"3,4,128"
846,"3,4,128"
847,"128,3,4"
848,456
849,"3,4,128"
850,"3,4,128"
851,"3,128,4"
852,"3,128,4"
853,"3,4,168"
854,"3,4,128"
855,"315,128,3"
856,"323,241,3"
857,"3,4,128"
858,"3,4,128"
859,"3,4,128"
860,"128,3,129"
861,"3,4,128"
862,"3,4,128"
863,"128,3"
864,"3,128,4"
865,"3,4,128"
866,"3,340,128"
867,"3,128,4"
868,"3,340,128"
869,"3,4,128"
870,"3,128,4"
871,"3,128,4"
872,"100,3,301"
873,"3,4,128"
874,"346,313,0"
875,3
876,"3,4,128"
877,"368,40,296"
878,"3,4,128"
879,"3,4,128"
880,"301,100,108"
881,"8,206"
882,"524,64"
883,"3,4,128"
884,"3,45,40"
885,"3,128"
886,"25,3,4"
887,"3,4,128"
888,"3,4,128"
889,"3,4,128"
890,"3,128,4"
891,"3,4,128"
892,"3,4,128"
893,"3,128,4"
894,"346,3"
895,"340,0,3"
896,"368,296,40"
897,"3,340,128"
898,"3,128,4"
899,"179,3"
900,"0,179"
901,"100,200,3"
902,"3,128"
903,"368,40,296"
904,"3,4,128"
905,"3,4,128"
906,"405,206,346"
907,"8,206"
908,"3,128,4"
909,"128,3,4"
910,"3,220,25"
911,"3,4,128"
912,"3,128,4"
913,"3,45,67"
914,"3,128,4"
915,"220,25,3"
916,"3,4,128"
917,"3,128,4"
918,"3,4,128"
919,"3,4,128"
920,"200,100,3"
921,"3,419,401"
922,3
923,"128,3,4"
924,"3,83,315"
925,"3,128,4"
926,"3,128,45"
927,"128,346,129"
928,"100,3,200"
929,"3,4,128"
930,"23,0,129"
931,"3,0,128"
932,"3,128,4"
933,"128,3,4"
934,"3,128,4"
935,"3,4,128"
936,"3,4,128"
937,"3,16,128"
938,"3,4,128"
939,"405,128,452"
940,"3,4,128"
941,"3,128,4"
942,"3,128,4"
943,"3,4,128"
944,"3,4,128"
945,"3,4,128"
946,206
947,"3,128,4"
948,"3,128,4"
949,"128,3,4"
950,"409,340,0"
951,"3,4,128"
952,"3,4,128"
953,"128,3,405"
954,"3,4,128"
955,"3,128,4"
956,"3,128,4"
957,"3,128,4"
958,"3,4,128"
959,"3,4,128"
960,"3,4,128"
961,"3,200,100"
962,"3,128,4"
963,"3,4,128"
964,"3,4,128"
965,"128,3,346"
966,"524,64,323"
967,"199,3"
968,"3,4,128"
969,"3,4,128"
970,"3,4,128"
971,"3,4,128"
972,"3,4,128"
973,"216,0,497"
974,"25,3,220"
975,"3,0,4"
976,"8,206"
977,"3,4,128"
978,"241,187,3"
979,"3,4"
980,"3,128,4"
981,"235,8,405"
982,"3,128,4"
983,"3,4,128"
984,"3,128,4"
985,3
986,"3,4,128"
987,"368,40,296"
988,"3,4,128"
989,"3,4,128"
990,"100,200,187"
991,"3,4,128"
992,"128,3,4"
993,"3,4,182"
994,"3,128,4"
995,"3,4,128"
996,"3,4,128"
997,"368,40,296"
998,"3,4,128"
999,"3,128,4"
1000,179
1001,"3,182,340"
1002,497
1003,"128,3,4"
1004,"3,128,4"
1005,"199,3,170"
1006,"3,128,4"
1007,"3,4,128"
1008,"128,296,3"
1009,"3,4,128"
1010,"128,3"
1011,"3,4,128"
1012,"3,128,4"
1013,"524,64,323"
1014,"3,4,128"
1015,"128,3,0"
1016,"3,4,128"
1017,"3,4,128"
1018,"187,241,100"
1019,"128,4,3"
1020,"346,313,485"
1021,"25,3,220"
1022,"8,206,346"
1023,"23,128,3"
1024,"3,4,128"
1025,"3,4,128"
1026,"340,0,128"
1027,"128,3,0"
1028,"3,4,128"
1029,"3,4,128"
1030,"3,4,128"
1031,"3,4,128"
1032,"128,3,4"
1033,"128,100,3"
1034,"3,128,4"
1035,"3,4,128"
1036,"3,128,4"
1037,"3,128,4"
1038,"3,4,128"
1039,"3,4,128"
1040,"3,4,128"
1041,"3,4,128"
1042,"0,3,128"
1043,"179,223,199"
1044,"3,4,128"
1045,"3,4,128"
1046,"3,4,128"
1047,"3,4,170"
1048,"220,25,454"
1049,"128,3,4"
1050,"3,128,4"
1051,"3,128,4"
1052,"3,220,242"
1053,"3,4,128"
1054,"3,128,296"
1055,"405,83,135"
1056,"220,454,24"
1057,"3,4,128"
1058,"3,128,4"
1059,"3,4,128"
1060,"3,4,128"
1061,"3,4,100"
1062,"3,128,4"
1063,216
1064,"3,4,182"
1065,"3,128,4"
1066,"3,67,128"
1067,"3,128,4"
1068,"3,4,128"
1069,"3,128,4"
1070,"3,4,301"
1071,"3,128,4"
1072,"323,3,4"
1073,"8,206"
1074,"3,4,128"
1075,"3,4,128"
1076,"23,26,67"
1077,"3,4,182"
1078,"3,4,128"
1079,"3,4,128"
1080,"3,4,128"
1081,"3,4,128"
1082,"3,4,128"
1083,"128,3,4"
1084,"3,4,128"
1085,"64,524,23"
1086,"128,3,0"
1087,"3,4,128"
1088,"200,3,18"
1089,"128,3,4"
1090,"3,4,128"
1091,"3,128,4"
1092,"3,4,128"
1093,"3,128,4"
1094,"3,4,128"
1095,"3,4,128"
1096,100
1097,"3,128,4"
1098,"3,4,128"
1099,"83,405,3"
1100,"340,0,271"
1101,409
1102,"3,4,128"
1103,"3,4,128"
1104,"3,100,4"
1105,"3,4,128"
1106,"3,4,128"
1107,"3,4,128"
1108,"3,4"
1109,"3,4,199"
1110,"3,4,128"
1111,"3,4,128"
1112,"3,4,128"
1113,"3,4,128"
1114,"3,4,128"
1115,"3,128,4"
1116,"3,4,128"
1117,0
1118,"128,3,100"
1119,"3,83,135"
1120,"3,4,128"
1121,"100,200,3"
1122,"3,128,4"
1123,"368,340,40"
1124,"3,100,4"
1125,"3,4,128"
1126,"3,200,100"
1127,"64,524,128"
1128,"3,4,128"
1129,"0,340,128"
1130,"3,0"
1131,"3,4,128"
1132,"3,4,128"
1133,"524,64,323"
1134,"205,3"
1135,497
1136,"200,3,4"
1137,"405,128,0"
1138,"220,454,25"
1139,"3,4,128"
1140,"128,3,4"
1141,"3,301,128"
1142,"220,3,4"
1143,"3,4,199"
1144,"3,4,128"
1145,"3,4,128"
1146,"3,4,301"
1147,"23,26"
1148,"3,128,4"
1149,"100,200,301"
1150,"3,128,4"
1151,"3,4,128"
1152,"3,4,128"
1153,"220,128,3"
1154,"220,206,387"
1155,"3,4,128"
1156,"3,128,67"
1157,128
1158,"3,4,128"
1159,"3,4,128"
1160,"3,4,128"
1161,"3,4,187"
1162,"3,128,4"
1163,"3,4,128"
1164,"100,340"
1165,"3,128,4"
1166,"3,4,128"
1167,"3,4,128"
1168,"128,3,0"
1169,"3,4,128"
1170,216
1171,"3,4,128"
1172,"3,4,128"
1173,"3,4,128"
1174,"3,4,128"
1175,"3,4,128"
1176,"3,4,128"
1177,"340,409,0"
1178,"3,4,128"
1179,"3,4,128"
1180,"3,4,128"
1181,"199,3,179"
1182,"340,0,409"
1183,"29,3,128"
1184,"3,4,128"
1185,"3,4,128"
1186,"3,4,220"
1187,"3,128,4"
1188,"3,4,128"
1189,"3,4,128"
1190,"3,128,4"
1191,"128,3,4"
1192,"3,4,128"
1193,"3,128,194"
1194,"340,425,0"
1195,"3,4,128"
1196,"3,128,4"
1197,"315,3,128"
1198,"3,128,4"
1199,"3,4,128"
1200,"205,3,4"
1201,"3,4,128"
1202,"3,4,128"
1203,"3,4,128"
1204,"3,4,128"
1205,"3,4,128"
1206,"8,206,235"
1207,"128,340,3"
1208,"220,3"
1209,"3,4,128"
1210,"3,128,4"
1211,"3,170,4"
1212,"64,524,323"
1213,"3,25,4"
1214,"3,23"
1215,"220,3,4"
1216,"3,4,128"
1217,"3,4,128"
1218,"296,405,40"
1219,"3,4,128"
1220,"128,3,4"
1221,"220,454,221"
1222,"3,128,4"
1223,"100,340,200"
1224,"40,368,296"
1225,"11,3,69"
1226,"3,128,4"
1227,"3,128,4"
1228,"3,128,40"
1229,"3,4,128"
1230,"3,4,128"
1231,"3,128,4"
1232,"0,482,497"
1233,"3,128,4"
1234,"524,323,64"
1235,"3,128,4"
1236,"220,454,3"
1237,"3,4,128"
1238,"128,3"
1239,"3,128,4"
1240,"3,4,0"
1241,"100,200,3"
1242,"455,129,3"
1243,"128,3,4"
1244,"3,4,11"
1245,"409,269"
1246,"3,4,128"
1247,"3,4,128"
1248,"3,128,323"
1249,"179,3,170"
1250,"0,3,340"
1251,"524,64,323"
1252,"3,301,100"
1253,"368,40,3"
1254,"3,4,128"
1255,"3,67"
1256,"200,340,3"
1257,0
1258,"3,4,128"
1259,"3,4"
1260,"3,4,100"
1261,"3,128,4"
1262,"3,4,128"
1263,"3,4,128"
1264,"3,4,128"
1265,"3,128,4"
1266,"3,18,4"
1267,"206,8"
1268,"3,4,128"
1269,"3,4,128"
1270,"3,4,128"
1271,3
1272,"3,4,128"
1273,"3,4,128"
1274,"3,4,170"
1275,"3,4,128"
1276,"100,200,3"
1277,"301,340,100"
1278,"3,4,128"
1279,"3,4,128"
1280,"3,4,128"
1281,"128,3,4"
1282,"524,3,128"
1283,"3,4,128"
1284,"3,100,4"
1285,"3,4,128"
1286,"271,0,216"
1287,"3,4,128"
1288,"128,129,405"
1289,"3,4,29"
1290,"220,25,24"
1291,"3,4,128"
1292,"3,4,128"
1293,"3,128,4"
1294,"3,4,128"
1295,"3,4,128"
1296,"3,4,128"
1297,"3,4,128"
1298,"100,3,200"
1299,"3,4,128"
1300,"128,3,4"
1301,"3,128,4"
1302,"3,128,4"
1303,"3,4,128"
1304,"3,4,128"
1305,"128,3,4"
1306,"3,4,128"
1307,"3,4,128"
1308,"3,4,128"
1309,"3,4,128"
1310,"3,128"
1311,"3,4,128"
1312,"128,3,4"
1313,3
1314,"3,128,4"
1315,"3,128,4"
1316,"3,4,128"
1317,"0,340,128"
1318,"199,179,223"
1319,"3,128,4"
1320,"3,4,128"
1321,"25,220,3"
1322,"3,128,340"
1323,"3,4,128"
1324,"3,4,128"
1325,"3,4,128"
1326,"3,4,128"
1327,"25,220,3"
1328,"3,128,4"
1329,"3,4,128"
1330,"64,524,3"
1331,"3,4,182"
1332,"3,4,128"
1333,"3,29"
1334,"346,269,355"
1335,"3,4,128"
1336,"3,4,128"
1337,"220,454,24"
1338,"100,200,3"
1339,"3,4,128"
1340,"100,200,3"
1341,"3,128,40"
1342,"170,405,199"
1343,"3,4,128"
1344,"3,128,4"
1345,"128,3,296"
1346,179
1347,"3,4,128"
1348,"3,128,4"
1349,"3,4,199"
1350,"128,3,4"
1351,"3,128,4"
1352,"3,128,4"
1353,"346,313"
1354,"3,4,128"
1355,"3,128,4"
1356,"3,4,128"
1357,"3,128,301"
1358,"3,128,4"
1359,"3,4,128"
1360,"3,4,128"
1361,"3,128,4"
1362,"3,4,128"
1363,"199,3,4"
1364,"3,4,128"
1365,"3,4,199"
1366,"3,4,128"
1367,"3,4,128"
1368,"3,128,4"
1369,"3,4,128"
1370,"409,346,280"
1371,"3,128,315"
1372,"3,128,0"
1373,"3,4,25"
1374,"3,67,4"
1375,"3,45,4"
1376,"3,4,301"
1377,3
1378,"3,4,128"
1379,"3,128,4"
1380,"3,45,40"
1381,"206,8,3"
1382,"3,128,4"
1383,"100,3,200"
1384,"3,301,4"
1385,"3,4,128"
1386,"3,4,128"
1387,"3,128,4"
1388,"3,128,4"
1389,"100,3,200"
1390,"3,18,200"
1391,346
1392,"3,4,170"
1393,"3,135,315"
1394,"3,100,128"
1395,"3,4,128"
1396,"3,4,128"
1397,"3,4"
1398,"3,128,4"
1399,"3,4,170"
1400,"3,4,128"
1401,"170,199,3"
1402,"3,4,128"
1403,"100,194,200"
1404,"3,4,67"
1405,"323,3,199"
