id,labels
161,"21,387,76"
162,387
163,21
164,"76,445"
165,76
166,359
167,"278,445"
168,127
169,"76,421,164"
170,"76,421"
171,"387,445"
172,127
173,"2,445"
174,469
175,"21,445"
176,"21,365,76"
177,359
178,127
179,"76,403,211"
180,127
181,127
182,"387,445,434"
183,127
184,"511,387,445"
185,"387,211,434"
186,"211,403"
187,"403,211,469"
188,387
189,"421,283,463"
190,127
191,208
192,"21,387"
193,"21,387,76"
194,"21,76"
195,"211,164"
196,"21,76,445"
197,"421,127"
198,"359,387"
199,"387,445"
200,"127,421"
201,127
202,211
203,387
204,387
205,21
206,"21,2,421"
207,"359,387"
208,21
209,127
210,"387,445"
211,"21,2,387"
212,"21,76"
213,127
214,"359,511,21"
215,208
216,"387,2"
217,127
218,403
219,445
220,387
221,387
222,"387,421"
223,445
224,445
225,"387,421,127"
226,"127,483,463"
227,"511,445,421"
228,"127,421,208"
229,211
230,"76,469,445"
231,"21,76"
232,"21,76,445"
233,"387,445,76"
234,"21,76"
235,"387,421"
236,"21,76"
237,"21,76"
238,"76,165"
239,"21,445"
240,"76,434"
241,445
242,127
243,"421,127"
244,"387,208"
245,387
246,21
247,127
248,21
249,421
250,127
251,21
252,"403,434,211"
253,"21,445"
254,387
255,387
256,445
257,387
258,278
259,"278,387"
260,81
261,"387,445,127"
262,"21,445,387"
263,21
264,"21,76,421"
265,"21,387,76"
266,"21,387,76"
267,164
268,76
269,"387,394,208"
270,127
271,365
272,"365,434"
273,421
274,"359,511,469"
275,365
276,127
277,"511,387,76"
278,127
279,"21,76"
280,"21,445,387"
281,387
282,211
283,127
284,21
285,387
286,"359,387"
287,"21,76"
288,"387,76"
289,127
290,"445,421,127"
291,"21,445"
292,387
293,"21,76,445"
294,127
295,76
296,"387,469"
297,387
298,81
299,"21,76,445"
300,387
301,445
302,127
303,"21,387,76"
304,"2,421"
305,"359,76"
306,"421,504"
307,"21,387,76"
308,"21,387,445"
309,445
310,"76,127"
311,21
312,525
313,"127,434"
314,"21,76"
315,"21,387,76"
316,164
317,"387,127,74"
318,127
319,21
320,359
321,"365,76,483"
322,127
323,"21,387,76"
324,"387,445,421"
325,127
326,"21,445"
327,"359,511,21"
328,"21,76"
329,421
330,"21,76,211"
331,127
332,127
333,"445,387,469"
334,21
335,"25,211,463"
336,76
337,"21,387,445"
338,"21,387"
339,"21,445"
340,365
341,"76,445,421"
342,387
343,2
344,"387,127"
345,"21,387,342"
346,"387,445,127"
347,"21,143,76"
348,"143,421,127"
349,387
350,469
351,"21,387,421"
352,"387,421"
353,"359,421"
354,21
355,76
356,127
357,"365,2,445"
358,2
359,127
360,"21,76,81"
361,"359,21"
362,359
363,434
364,127
365,"21,76,2"
366,127
367,"21,76"
368,445
369,"21,387"
370,"387,421"
371,387
372,"359,21,445"
373,"21,387,445"
374,"21,387,76"
375,"21,76,403"
376,"421,208,127"
377,"211,403"
378,127
379,"278,342"
380,"387,2"
381,"359,445"
382,127
383,127
384,21
385,387
386,"76,421"
387,"445,434"
388,"76,421"
389,76
390,"2,421"
391,76
392,21
393,387
394,"445,127"
395,"76,278"
396,"21,76"
397,"211,403"
398,219
399,127
400,"421,127"
401,"359,387,394"
402,387
403,"387,76,421"
404,"387,231"
405,21
406,"511,387,445"
407,127
408,"445,421"
409,"359,387,208"
410,76
411,387
412,"387,469,208"
413,"21,445"
414,21
415,"21,76,445"
416,387
417,2
418,365
419,"365,421"
420,421
421,387
422,"387,421"
423,21
424,127
425,127
426,421
427,"76,127"
428,211
429,127
430,394
431,"21,387,76"
432,"21,76,445"
433,"387,127"
434,"445,2"
435,"387,421"
436,"21,76"
437,"387,127"
438,"387,445"
439,"21,76"
440,127
441,387
442,76
443,21
444,"359,387,445"
445,76
446,"21,76,421"
447,421
448,"387,421,303"
449,2
450,403
451,"21,76,365"
452,"387,76"
453,"445,421"
454,127
455,"359,380,469"
456,76
457,"21,76"
458,127
459,"21,76"
460,"21,143,76"
461,"469,421,464"
462,127
463,21
464,387
465,"21,484"
466,"21,387,445"
467,21
468,208
469,74
470,451
471,"21,76"
472,"76,2"
473,21
474,25
475,"21,76"
476,127
477,"21,76,445"
478,127
479,"387,394,469"
480,127
481,"359,387"
482,"511,445,127"
483,"421,208"
484,"21,76"
485,359
486,"21,511,342"
487,"469,464,421"
488,"387,421,434"
489,127
490,"76,421"
491,"21,484"
492,21
493,"359,278,445"
494,"21,320,76"
495,434
496,"21,81"
497,"21,387,76"
498,21
499,"359,387,445"
500,"211,421,403"
501,"2,211"
502,2
503,76
504,"511,387,445"
505,127
506,"21,76,445"
507,"21,421"
508,"421,2"
509,127
510,403
511,"387,76,445"
512,421
513,"21,76"
514,387
515,127
516,"21,76"
517,511
518,"359,387,421"
519,"21,165,76"
520,"76,208"
521,"21,387"
522,127
523,"21,445"
524,"21,76,421"
525,127
526,445
527,127
528,421
529,"387,469,394"
530,421
531,"21,76,403"
532,"387,421"
533,127
534,21
535,"21,76"
536,387
537,"387,76,421"
538,"21,76,421"
539,"127,421"
540,127
541,"21,76"
542,211
543,387
544,"387,76,445"
545,445
546,"76,283"
547,"21,445,76"
548,387
549,76
550,127
551,76
552,21
553,76
554,"359,387,445"
555,"21,387,76"
556,"387,445,469"
557,"21,2,421"
558,"387,445,469"
559,"278,387,469"
560,0
561,387
562,"359,387,421"
563,"359,387,421"
564,"21,511,76"
565,"387,421"
566,387
567,127
568,278
569,"76,387,211"
570,"21,387"
571,"387,421,208"
572,164
573,127
574,"165,525"
575,"387,2"
576,21
577,"21,76,445"
578,"21,387,76"
579,"21,76,421"
580,"21,387"
581,"21,387,76"
582,"387,278,421"
583,"21,421"
584,"21,76,445"
585,"21,76"
586,"387,421,483"
587,445
588,"76,340"
589,76
590,"21,387,2"
591,21
592,421
593,76
594,"380,2,421"
595,"387,445"
596,127
597,"467,434"
598,127
599,"21,81,462"
600,"278,421"
601,"127,421"
602,"511,387,445"
603,445
604,"445,127"
605,21
606,21
607,127
608,387
609,"387,127"
610,"387,394"
611,"21,445,76"
612,21
613,127
614,"387,445"
615,"359,469"
616,"76,365,164"
617,76
618,"359,278"
619,"387,421"
620,"21,76"
621,76
622,"127,74"
623,208
624,"359,387"
625,"21,76,81"
626,76
627,"421,484"
628,"21,76"
629,127
630,164
631,"387,2"
632,2
633,"359,421"
634,76
635,"359,511,469"
636,"21,76"
637,"21,445,76"
638,"278,421"
639,"387,76"
640,"380,421,211"
641,"359,342"
642,25
643,"21,445"
644,"21,76"
645,"76,211,403"
646,"511,445"
647,"387,445"
648,"2,127"
649,21
650,387
651,127
652,21
653,"511,387,421"
654,"387,74,127"
655,387
656,"208,127,451"
657,"127,177"
658,"21,320,76"
659,403
660,"387,421"
661,"359,445"
662,"421,208"
663,"21,76,143"
664,"387,421"
665,21
666,"387,421,127"
667,127
668,"278,469,445"
669,"387,2"
670,"511,387,340"
671,"21,76"
672,403
673,"359,21,445"
674,421
675,278
676,"21,76,445"
677,76
678,21
679,387
680,"387,76"
681,"21,387"
682,387
683,76
684,"21,387,81"
685,127
686,21
687,469
688,"387,469,394"
689,"21,76,387"
690,387
691,21
692,127
693,"21,387,445"
694,127
695,445
696,"445,387,127"
697,"511,469,399"
698,"21,76,211"
699,"359,511,387"
700,127
701,340
702,359
703,"76,403"
704,387
705,445
706,"387,445"
707,"76,434"
708,"21,387,421"
709,"359,445"
710,"387,127"
711,387
712,"21,211,445"
713,445
714,"21,76"
715,"359,387"
716,421
717,21
718,"76,421"
719,"21,76,445"
720,127
721,469
722,21
723,387
724,"359,511,387"
725,"359,21,445"
726,21
727,"359,511,469"
728,387
729,445
730,"387,421,211"
731,76
732,"21,365,445"
733,387
734,"359,387,464"
735,"365,76,421"
736,"387,421,127"
737,"76,467,403"
738,"21,76"
739,164
740,"21,76,445"
741,127
742,"387,2"
743,445
744,208
745,"21,387,76"
746,278
747,387
748,"387,445,2"
749,"365,387,76"
750,"464,469"
751,"21,76,445"
752,"21,76"
753,387
754,359
755,21
756,"76,21"
757,"387,76,2"
758,21
759,"359,387,445"
760,127
761,"421,208"
762,"359,445,469"
763,"380,387,2"
764,"21,387,445"
765,387
766,"21,76"
767,"21,387,365"
768,"359,127,208"
769,21
770,21
771,"387,434"
772,"25,421"
773,127
774,127
775,445
776,"511,445,127"
777,"387,445"
778,"76,421,208"
779,"387,445,421"
780,164
781,"421,127"
782,21
783,434
784,"21,76"
785,"2,164"
786,"365,76,421"
787,483
788,127
789,"21,445"
790,445
791,387
792,"511,208"
793,"387,434"
794,387
795,"21,76,211"
796,403
797,359
798,"2,127"
799,"511,278,445"
800,127
801,"469,445,127"
802,21
803,"359,511,278"
804,208
805,127
806,0
807,"387,76,445"
808,127
809,127
810,"76,127"
811,127
812,"445,127"
813,445
814,127
815,"380,421"
816,"21,445,76"
817,"387,2,445"
818,0
819,"359,278,445"
820,127
821,"445,421"
822,"387,127"
823,"25,387"
824,421
825,"208,483"
826,164
827,445
828,76
829,21
830,445
831,76
832,127
833,"387,76,421"
834,"365,164,463"
835,"25,127"
836,"421,127"
837,387
838,"2,127,421"
839,"76,348,164"
840,"387,421"
841,"76,403"
842,"21,445,76"
843,"511,387,469"
844,"21,445"
845,"21,387,76"
846,"387,445"
847,421
848,365
849,127
850,127
851,"278,445,469"
852,"127,74"
853,127
854,"21,76,81"
855,"387,76,445"
856,"387,127"
857,387
858,445
859,421
860,"21,387,445"
861,"21,387,76"
862,"76,211"
863,127
864,"76,403"
865,"21,387,76"
866,"445,127"
867,"387,74"
868,"21,445"
869,"283,416"
870,"211,403"
871,76
872,"21,445"
873,"21,387,421"
874,"127,421"
875,"76,469,340"
876,454
877,"21,445"
878,"21,421"
879,208
880,"21,387"
881,372
882,"127,74"
883,"21,387,445"
884,445
885,21
886,445
887,"511,387,421"
888,387
889,"387,278,445"
890,"387,445"
891,"21,76"
892,"380,421"
893,"21,76"
894,127
895,"21,76,445"
896,"21,76"
897,"387,445"
898,"21,76,393"
899,421
900,"21,387,421"
901,"21,76,2"
902,"387,445,76"
903,469
904,"76,211,403"
905,"21,76"
906,"76,421"
907,"76,387,211"
908,"127,421"
909,"76,421,211"
910,"21,421"
911,"387,421,208"
912,"25,2,303"
913,445
914,"21,76,387"
915,"445,421"
916,"511,387,208"
917,"21,76"
918,"21,76"
919,"365,469,164"
920,208
921,"21,76,387"
922,"127,434"
923,278
924,21
925,387
926,127
927,81
928,"421,394,208"
929,445
930,387
931,421
932,387
933,76
934,"21,76"
935,127
936,"21,445"
937,"76,421"
938,"365,387,76"
939,"21,387"
940,127
941,"387,445"
942,"387,445"
943,"278,445,469"
944,387
945,21
946,"421,208"
947,"387,127"
948,102
949,21
950,"21,445"
951,"21,445,76"
952,421
953,421
954,"211,421"
955,127
956,"21,445,76"
957,"359,387,421"
958,127
959,"387,208,399"
960,445
961,365
962,"76,483"
963,"21,76,81"
964,"21,76,387"
965,"21,76,387"
966,25
967,"359,469,208"
968,365
969,"76,211"
970,"21,76"
971,"76,421"
972,387
973,127
974,445
975,"21,76"
976,"21,387,421"
977,"387,208"
978,"445,127"
979,127
980,387
981,359
982,445
983,"21,76"
984,278
985,"21,76"
986,127
987,"365,445,434"
988,"387,445"
989,387
990,127
991,76
992,"76,208,483"
993,208
994,127
995,"21,76,421"
996,"511,387"
997,2
998,"2,127"
999,"387,483"
1000,127
1001,445
1002,"387,365,445"
1003,445
1004,"421,208"
1005,"21,387"
1006,"511,387,127"
1007,387
1008,278
1009,127
1010,"359,74"
1011,421
1012,127
1013,348
1014,387
1015,387
1016,"491,464,421"
1017,"76,421"
1018,"21,387"
1019,"387,421"
1020,387
1021,"511,387"
1022,"127,421"
1023,"359,387,394"
1024,76
1025,"421,127"
1026,211
1027,"76,445,421"
1028,21
1029,127
1030,445
1031,"359,387"
1032,445
1033,"511,445"
1034,"21,76"
1035,"21,76,81"
1036,469
1037,"387,76"
1038,"359,21"
1039,"359,421"
1040,"445,127"
1041,"359,387"
1042,387
1043,"21,445"
1044,21
1045,"511,365,421"
1046,"387,445,2"
1047,"387,421"
1048,"359,421"
1049,25
1050,"21,76,445"
1051,421
1052,"21,76"
1053,"359,511,387"
1054,"21,387"
1055,127
1056,21
1057,387
1058,"21,76,445"
1059,387
1060,"359,387,445"
1061,21
1062,"387,483"
1063,"21,76"
1064,445
1065,"278,469"
1066,"387,421"
1067,"2,421"
1068,21
1069,"2,127"
1070,421
1071,"21,2,421"
1072,"21,76,211"
1073,"21,76"
1074,127
1075,127
1076,127
1077,"387,445"
1078,127
1079,"21,76,445"
1080,"421,127"
1081,"387,445,342"
1082,"211,403"
1083,"387,445"
1084,164
1085,"2,165,421"
1086,"76,445"
1087,387
1088,"219,463"
1089,127
1090,"387,445,421"
1091,"387,445"
1092,"511,387,76"
1093,"278,387,208"
1094,164
1095,"21,445"
1096,76
1097,340
1098,"387,76,208"
1099,76
1100,127
1101,"127,421"
1102,127
1103,21
1104,"231,421,208"
1105,74
1106,2
1107,445
1108,"76,143,445"
1109,469
1110,"21,76"
1111,"387,127"
1112,445
1113,127
1114,"278,445"
1115,387
1116,"421,127"
1117,127
1118,387
1119,"365,387"
1120,"76,445"
1121,"21,387"
1122,"445,421,2"
1123,"387,445,127"
1124,"387,143"
1125,"394,491"
1126,"76,421"
1127,"76,421"
1128,"387,74"
1129,387
1130,127
1131,421
1132,"127,208"
1133,"21,143,387"
1134,"21,76,421"
1135,"387,76,421"
1136,"21,76,445"
1137,"387,208"
1138,"387,21,76"
1139,"76,164"
1140,"445,211,421"
1141,21
1142,"359,127,483"
1143,21
1144,"387,445"
1145,"21,278,445"
1146,"21,76"
1147,"21,76"
1148,"76,421"
1149,"21,76,387"
1150,"21,445"
1151,127
1152,"387,76"
1153,"177,2,165"
1154,387
1155,"21,76,445"
1156,"387,421"
1157,"511,387,469"
1158,434
1159,"21,445"
1160,387
1161,"359,387,421"
1162,127
1163,25
1164,359
1165,359
1166,"21,387,76"
1167,"21,387,2"
1168,"387,445"
1169,"127,74"
1170,43
1171,445
1172,"21,143"
1173,"359,387,421"
1174,"21,76,387"
1175,"387,445"
1176,21
1177,"21,365,76"
1178,"21,76"
1179,"511,445,278"
1180,0
1181,127
1182,"76,81"
1183,"21,76,81"
1184,421
1185,127
1186,"445,434"
1187,"21,387,76"
1188,"359,208"
1189,"359,74"
1190,"76,445"
1191,"359,387"
1192,"387,421"
1193,"445,421"
1194,"21,387,76"
1195,"359,511,76"
1196,445
1197,387
1198,76
1199,"387,76,394"
1200,127
1201,"387,434"
1202,387
1203,"387,102"
1204,387
1205,387
1206,"21,76"
1207,"21,76"
1208,"387,421"
1209,"359,387,445"
1210,387
1211,387
1212,"21,387"
1213,"421,164"
1214,"21,76"
1215,127
1216,387
1217,445
1218,445
1219,"21,445"
1220,164
1221,"208,127"
1222,"469,403"
1223,"475,403"
1224,"21,445"
1225,"278,127"
1226,127
1227,"387,445,421"
1228,"21,387,76"
1229,127
1230,2
1231,"445,421"
1232,"208,394"
1233,"359,469,464"
1234,"387,445,421"
1235,21
1236,"76,393"
1237,359
1238,21
1239,421
1240,"359,387,127"
1241,"21,467,403"
1242,"469,342"
1243,"21,76,445"
1244,387
1245,"421,127"
1246,21
1247,164
1248,421
1249,"21,387,76"
1250,164
1251,"21,76"
1252,"387,365,76"
1253,21
1254,"387,445"
1255,445
1256,445
1257,"21,76,445"
1258,"21,387,76"
1259,"387,421"
1260,76
1261,"484,403"
1262,"359,469,445"
1263,"511,445,387"
1264,127
1265,"380,421,127"
1266,365
1267,127
1268,387
1269,"21,76"
1270,"21,76"
1271,127
1272,"21,76,445"
1273,"511,387,445"
1274,"359,421,208"
1275,76
1276,"21,76,143"
1277,387
1278,"21,445"
1279,"127,211,403"
1280,"21,76,81"
1281,445
1282,"21,76"
1283,387
1284,"387,445"
1285,127
1286,359
1287,"21,2"
1288,"511,387"
1289,"21,76"
1290,387
1291,"359,76,421"
1292,"421,2,165"
1293,"387,445"
1294,21
1295,"21,76"
1296,"21,76,445"
1297,"21,76"
1298,76
1299,"21,445,76"
1300,"278,469"
1301,"387,421,76"
1302,"21,143,76"
1303,340
1304,21
1305,"387,445"
1306,"21,76,403"
1307,127
1308,"21,387"
1309,"511,21,469"
1310,"387,445,421"
1311,81
1312,"365,445,421"
1313,359
1314,76
1315,387
1316,"21,76,403"
1317,25
1318,127
1319,421
1320,"445,421,211"
1321,"76,421,164"
1322,"21,76,403"
1323,0
1324,387
1325,359
1326,387
1327,"21,76"
1328,"511,127"
1329,76
1330,"15,372"
1331,387
1332,21
1333,"21,421"
1334,"365,421,164"
1335,"359,387,421"
1336,"387,127,177"
1337,"387,76,421"
1338,"21,76,81"
1339,387
1340,"387,491,421"
1341,"21,387"
1342,469
1343,"359,387"
1344,127
1345,"25,211"
1346,"359,511,278"
1347,"76,211"
1348,"21,387,421"
1349,21
1350,127
1351,127
1352,"2,421"
1353,"359,511,387"
1354,421
1355,"445,127"
1356,127
1357,387
1358,445
1359,421
1360,"21,76"
1361,127
1362,"445,421"
1363,"21,76"
1364,387
1365,"511,359,469"
1366,421
1367,278
1368,21
1369,"2,421"
1370,"21,387"
1371,"76,434,164"
1372,"387,421"
1373,76
1374,421
1375,"21,76,445"
1376,"359,445,127"
1377,127
1378,"387,127"
1379,21
1380,"76,421"
1381,127
1382,"21,76,81"
1383,340
1384,"21,421"
1385,"21,76"
1386,127
1387,387
1388,"278,387"
1389,"387,445"
1390,"76,127"
1391,"2,421"
1392,"177,127,421"
1393,"21,76"
1394,"21,76,445"
1395,"21,76"
1396,421
1397,208
1398,"21,76,143"
1399,"469,421"
1400,2
1401,387
1402,"359,278,421"
1403,"21,76"
1404,"387,76,365"
1405,"365,421"
1406,"21,25,387"
1407,127
1408,"387,469,340"
1409,"21,76"
1410,387
1411,"359,387,445"
1412,"511,21,445"
1413,451
1414,127
1415,"21,76"
1416,"387,127,421"
1417,"21,387,81"
1418,"359,511,387"
1419,"445,76"
1420,127
1421,"21,387,76"
1422,"387,445"
1423,127
1424,"21,76"
1425,387
1426,"76,81"
1427,"21,387"
1428,"76,211"
1429,359
1430,"359,21"
1431,127
1432,"21,76"
1433,"511,387,491"
1434,127
1435,127
1436,445
1437,127
1438,387
1439,"76,445,2"
1440,25
1441,"387,421"
1442,"127,74"
1443,127
1444,"387,421,127"
1445,387
1446,380
1447,21
1448,127
1449,21
1450,"387,340,483"
1451,"21,387,76"
1452,387
1453,21
1454,"21,387,76"
1455,"421,127"
1456,483
1457,278
1458,421
1459,127
1460,278
1461,"21,387,76"
1462,387
1463,"21,387,76"
1464,387
1465,"21,387"
1466,"421,208"
1467,"365,434"
1468,127
1469,76
1470,"2,421,127"
1471,"421,403,483"
1472,"365,445,421"
1473,464
1474,"127,211"
1475,"21,76"
1476,"21,387,76"
1477,127
1478,"21,387,76"
1479,76
1480,21
1481,"21,76"
1482,"359,445,421"
1483,"76,208,421"
1484,"387,445"
1485,"21,445,76"
1486,211
1487,421
1488,21
1489,"76,421"
1490,127
1491,"21,76"
1492,"387,445,127"
1493,"278,387,421"
1494,"76,387"
1495,"21,76,81"
1496,"21,387"
1497,21
1498,359
1499,"21,445"
1500,25
1501,"387,491,421"
1502,359
1503,2
1504,387
1505,"387,76,208"
1506,421
1507,127
1508,"469,394"
1509,"365,387,421"
1510,365
1511,359
1512,"387,445,127"
1513,208
1514,21
1515,"387,445,421"
1516,"21,467,403"
1517,"21,76"
1518,"403,484"
1519,208
1520,"387,445"
1521,164
1522,359
1523,359
1524,"387,342"
1525,127
1526,"21,76,387"
1527,"359,387,445"
1528,"127,421"
1529,"469,445,475"
1530,"365,421"
1531,"25,445"
1532,192
1533,"445,342"
1534,"164,403"
1535,"21,76,445"
1536,"76,421"
1537,127
1538,"21,445,76"
1539,365
1540,340
1541,"359,511,469"
1542,21
1543,208
1544,"359,387"
1545,"359,469,445"
1546,387
1547,359
1548,"445,469,340"
1549,"380,387,76"
1550,"421,127"
1551,"76,81"
1552,2
1553,421
1554,"387,445"
1555,127
1556,"359,445,387"
1557,387
1558,"434,81"
1559,"21,76,445"
1560,"387,421"
1561,"445,127"
1562,76
1563,"387,445"
1564,127
1565,127
1566,"21,387,76"
1567,380
1568,"21,387,76"
1569,"387,445,2"
1570,"21,445,76"
1571,"421,484"
1572,421
1573,278
1574,74
1575,"387,208"
1576,"387,76,445"
1577,21
1578,"21,445"
1579,127
1580,"387,76,421"
1581,445
1582,387
1583,76
1584,"511,387,445"
1585,"380,445,211"
1586,387
1587,"21,387,421"
1588,"2,445,211"
1589,"21,76,445"
1590,"359,278"
1591,"387,445,421"
1592,387
1593,"387,76,127"
1594,76
1595,359
1596,"421,208"
1597,"21,76,445"
1598,"469,208"
1599,387
1600,"143,387,211"
1601,127
1602,"21,387,445"
1603,"21,445"
1604,387
1605,"359,387,445"
1606,421
1607,"387,421,127"
1608,"21,387,76"
1609,"21,445"
1610,74
1611,387
1612,421
1613,"21,445"
1614,164
1615,"76,127,403"
1616,76
1617,127
1618,"76,403"
1619,"387,394,421"
1620,"21,81,403"
1621,387
1622,21
1623,421
1624,"21,387,421"
1625,"21,76,81"
1626,127
1627,76
1628,"25,387,127"
1629,"387,445,421"
1630,127
1631,"359,387,421"
1632,127
1633,"76,2,365"
1634,127
1635,"21,76"
1636,164
1637,"359,387,2"
1638,"21,387,76"
1639,"278,1"
1640,387
1641,76
1642,"387,421,211"
1643,76
1644,164
1645,"21,387,76"
1646,"483,208,421"
1647,"359,511,387"
1648,2
1649,2
1650,"387,445,469"
1651,"21,76"
1652,"359,387,445"
1653,21
1654,127
1655,"21,421,434"
1656,399
1657,387
1658,"21,76"
1659,"127,451"
1660,76
1661,"21,76,387"
1662,"511,387,421"
1663,"387,342,445"
1664,"76,127"
1665,"76,211"
1666,"342,421"
1667,"445,469"
1668,127
1669,"359,21"
1670,127
1671,127
1672,"387,445"
1673,127
1674,127
1675,127
1676,"21,387"
1677,"421,464"
1678,"445,469"
1679,127
1680,387
1681,387
1682,"511,421"
1683,76
1684,"21,445"
1685,"445,278"
1686,421
1687,"76,421,283"
1688,387
1689,387
1690,"511,387,421"
1691,76
1692,"21,76,81"
1693,"445,434,421"
1694,"21,76"
1695,127
1696,445
1697,"21,76"
1698,445
1699,278
1700,"21,143,76"
1701,21
1702,"387,76"
1703,"231,445,421"
1704,445
1705,"21,76"
1706,127
1707,127
1708,"21,76,211"
1709,"469,475"
1710,"21,76"
1711,21
1712,"21,76"
1713,387
1714,208
1715,"278,76"
1716,"387,421,208"
1717,"76,421"
1718,"21,76"
1719,"167,211,403"
1720,127
1721,"21,76,81"
1722,"76,421"
1723,"387,445"
1724,"394,421,208"
1725,"387,127,483"
1726,127
1727,"21,278,421"
1728,21
1729,127
1730,421
1731,387
1732,127
1733,"387,74"
1734,"21,76"
1735,21
1736,"445,127"
1737,"21,76"
1738,445
1739,127
1740,127
1741,127
1742,387
1743,387
1744,"359,511,445"
1745,387
1746,127
1747,"365,51,463"
1748,"21,403"
1749,"21,2"
1750,127
1751,127
1752,"445,421"
1753,"387,76,445"
1754,387
1755,127
1756,"445,127"
1757,"387,445"
1758,445
1759,"21,76,81"
1760,469
1761,"387,483"
1762,"2,211"
1763,"21,76,421"
1764,421
1765,76
1766,21
1767,127
1768,"421,127"
1769,"445,421"
1770,"387,421"
1771,"21,2,484"
1772,"387,445"
1773,127
1774,"359,21,76"
1775,21
1776,340
1777,21
1778,387
1779,387
1780,403
1781,"21,342"
1782,21
1783,387
1784,"483,347"
1785,143
1786,"21,2"
1787,"511,469"
1788,"21,421"
1789,"21,387,445"
1790,511
1791,"21,81"
1792,"387,421"
1793,"387,421"
1794,"464,278,469"
1795,"445,127"
1796,"21,76,403"
1797,387
1798,"21,76"
1799,127
1800,211
1801,"21,387,143"
1802,380
1803,"387,421"
1804,127
1805,387
1806,127
1807,"445,421,434"
1808,127
1809,"21,445,421"
1810,445
1811,127
1812,"21,387,445"
1813,"387,445"
1814,"76,211,421"
1815,387
1816,"127,74"
1817,"387,445,127"
1818,"511,387,421"
1819,"21,445"
1820,"21,387,76"
1821,25
1822,"21,76"
1823,127
1824,365
1825,127
1826,"21,387,76"
1827,21
1828,"445,421"
1829,127
1830,421
1831,21
1832,445
1833,365
1834,"445,127"
1835,"127,421"
1836,434
1837,"511,387,469"
1838,"21,76,387"
1839,"387,421"
1840,"359,421"
1841,"21,387,81"
1842,"21,403"
1843,"76,421,283"
1844,445
1845,"445,434,127"
1846,"21,387"
1847,"21,387,74"
1848,127
1849,"21,76,143"
1850,208
1851,"208,483"
1852,359
1853,"21,403"
1854,469
1855,365
1856,208
1857,21
1858,127
1859,"421,127"
1860,"359,74"
1861,284
1862,21
1863,"76,208"
1864,"387,445"
1865,21
1866,"359,511"
1867,"421,283"
1868,"76,347"
1869,"359,278,342"
1870,387
1871,"21,445"
1872,127
1873,208
1874,"387,303"
1875,"387,278"
1876,"445,387,127"
1877,21
1878,127
1879,"21,76,467"
1880,"21,76"
1881,127
1882,21
1883,"76,387"
1884,387
1885,421
1886,76
1887,"76,445,211"
1888,"21,76,81"
1889,445
1890,"372,469,211"
1891,"511,387,421"
1892,387
1893,"21,76"
1894,387
1895,211
1896,127
1897,"21,76"
1898,"359,394,421"
1899,387
1900,"76,127"
1901,"380,387,445"
1902,21
1903,"21,143,76"
1904,"21,76"
1905,"21,76,387"
1906,"76,467,211"
1907,76
1908,76
1909,"21,445"
1910,387
1911,"21,76,143"
1912,"359,469"
1913,445
1914,127
1915,"21,76,445"
1916,"387,445"
1917,25
1918,"445,421,127"
1919,387
1920,"445,2"
1921,127
1922,"359,278,445"
1923,387
