id,labels
315,"0,271,444"
316,"23,74,38"
317,"3,5,228"
318,"303,23,74"
319,"169,199,24"
320,"0,216,249"
321,"40,152,131"
322,"3,60,23"
323,"3,111,53"
324,"40,160,315"
325,"40,131,406"
326,"28,3,190"
327,"135,40,169"
328,"23,43,24"
329,"0,216,304"
330,"23,24,43"
331,"128,129,40"
332,"0,211,216"
333,"3,123,111"
334,"0,271,366"
335,"3,21,108"
336,"43,24,23"
337,"3,34,17"
338,"3,126,21"
339,"3,147,148"
340,"10,220,221"
341,"147,3,148"
342,"128,40,129"
343,"5,3,228"
344,"40,131,241"
345,"40,145,44"
346,"169,296,460"
347,"10,220,221"
348,"3,4,188"
349,"169,296,300"
350,"10,11,205"
351,"23,74,40"
352,"169,296,411"
353,"23,89,26"
354,"3,204,13"
355,"10,24,59"
356,"23,26,89"
357,"31,23,258"
358,"0,8,308"
359,"448,64,10"
360,"23,31,74"
361,"145,44,40"
362,"3,21,108"
363,"459,170,3"
364,"169,426,508"
365,"0,271,456"
366,"0,8,23"
367,"0,23,26"
368,"23,74,303"
369,"169,40,199"
370,"4,3,238"
371,"24,23,43"
372,"23,118,74"
373,"131,40,406"
374,"206,8,0"
375,"10,54,145"
376,"169,323,170"
377,"48,3,21"
378,"40,41,224"
379,"23,31,96"
380,"3,40,30"
381,"3,21,108"
382,"169,426,427"
383,"169,199,343"
384,"17,168,3"
385,"220,10,221"
386,"10,220,242"
387,"23,74,303"
388,"0,249,279"
389,"3,21,13"
390,"220,242,10"
391,"24,23,25"
392,"0,216,8"
393,"10,64,65"
394,"10,220,11"
395,"3,111,472"
396,"23,38,24"
397,"21,3,108"
398,"337,339,169"
399,"170,169,459"
400,"44,145,45"
401,"199,169,323"
402,"3,21,85"
403,"0,208,209"
404,"3,53,66"
405,"0,8,235"
406,"3,21,108"
407,"131,40,241"
408,"3,34,263"
409,"3,21,68"
410,"21,3,126"
411,"16,15,3"
412,"23,24,49"
413,"169,199,170"
414,"8,0,206"
415,"131,40,226"
416,"89,26,23"
417,"220,10,242"
418,"23,31,40"
419,"23,74,118"
420,"169,170,23"
421,"220,10,221"
422,"0,370,216"
423,"74,23,303"
424,"26,23,350"
425,"0,363,271"
426,"169,296,333"
427,"23,43,24"
428,"25,44,24"
429,"169,199,248"
430,"128,129,40"
431,"26,23,350"
432,"10,11,12"
433,"10,64,448"
434,"234,10,60"
435,"41,40,42"
436,"0,279,249"
437,"10,220,221"
438,"128,40,129"
439,"169,339,337"
440,"23,30,32"
441,"10,220,11"
442,"3,17,168"
443,"169,417,170"
444,"0,216,370"
445,"4,238,3"
446,"0,265,340"
447,"0,249,216"
448,"10,64,442"
449,"128,40,129"
450,"0,8,429"
451,"216,0,354"
452,"169,296,460"
453,"40,160,315"
454,"303,74,23"
455,"169,199,281"
456,"131,40,406"
457,"10,64,448"
458,"3,147,148"
459,"40,143,215"
460,"0,8,308"
461,"170,169,260"
462,"23,38,71"
463,"185,184,40"
464,"0,265,271"
465,"0,8,271"
466,"26,23,350"
467,"145,40,402"
468,"11,10,109"
469,"105,23,3"
470,"131,134,40"
471,"0,271,456"
472,"10,64,93"
473,"0,249,279"
474,"26,23,350"
475,"0,265,266"
476,"0,8,23"
477,"199,169,281"
478,"40,41,135"
479,"169,323,199"
480,"40,395,74"
481,"44,145,45"
482,"40,131,406"
483,"0,59,23"
484,"3,21,379"
485,"8,0,206"
486,"10,64,80"
487,"0,216,211"
488,"23,74,165"
489,"40,152,151"
490,"10,64,90"
491,"40,145,73"
492,"10,64,93"
493,"0,265,349"
494,"21,41,3"
495,"0,214,213"
496,"40,139,153"
497,"10,220,242"
498,"8,206,0"
499,"10,54,95"
500,"3,21,187"
501,"3,21,33"
502,"23,31,96"
503,"64,10,448"
504,"17,3,168"
505,"40,131,406"
506,"10,64,93"
507,"169,199,135"
508,"3,21,28"
509,"3,53,21"
510,"10,64,93"
511,"40,324,41"
512,"0,271,355"
513,"10,60,61"
514,"3,111,267"
515,"40,41,324"
516,"3,168,17"
517,"10,60,61"
518,"21,187,3"
519,"16,15,3"
520,"10,11,220"
521,"0,216,277"
522,"145,40,402"
523,"131,40,226"
524,"23,32,74"
525,"26,231,23"
526,"23,74,118"
527,"40,131,134"
528,"169,296,300"
529,"23,454,31"
530,"10,64,239"
531,"10,220,242"
532,"145,44,45"
533,"249,0,279"
534,"169,199,343"
535,"26,23,89"
536,"3,147,148"
537,"8,206,0"
538,"40,145,54"
539,"3,53,111"
540,"0,8,208"
541,"38,23,440"
542,"23,26,89"
543,"4,3,19"
544,"41,40,224"
545,"40,184,131"
546,"10,64,65"
547,"40,141,23"
548,"3,16,15"
549,"10,239,60"
550,"135,40,138"
551,"208,0,3"
552,"40,128,195"
553,"220,10,242"
554,"10,11,12"
555,"10,60,93"
556,"10,64,93"
557,"23,26,89"
558,"10,64,93"
559,"40,131,128"
560,"220,10,221"
561,"0,265,349"
562,"220,10,221"
563,"10,11,109"
564,"3,21,115"
565,"10,60,64"
566,"313,346,0"
567,"23,24,370"
568,"118,23,74"
569,"11,10,109"
570,"10,54,64"
571,"40,23,175"
572,"3,13,14"
573,"64,10,93"
574,"10,64,90"
575,"3,21,102"
576,"10,64,93"
577,"10,54,64"
578,"3,21,115"
579,"11,10,109"
580,"23,24,38"
581,"21,3,108"
582,"0,214,213"
583,"3,53,13"
584,"170,169,260"
585,"8,0,128"
586,"220,242,10"
587,"147,3,148"
588,"23,74,160"
589,"3,21,108"
590,"23,26,231"
591,"10,64,90"
592,"169,170,131"
593,"24,95,23"
594,"10,220,221"
595,"135,40,236"
596,"23,63,74"
597,"0,208,8"
598,"3,85,17"
599,"23,137,38"
600,"23,74,160"
601,"131,40,406"
602,"3,5,57"
603,"24,23,59"
604,"3,4,238"
605,"0,271,456"
606,"40,160,315"
607,"3,147,36"
608,"0,271,366"
609,"23,74,118"
610,"43,23,24"
611,"26,23,231"
612,"24,23,59"
613,"3,21,108"
614,"40,128,129"
615,"0,255,348"
616,"44,145,40"
617,"23,53,3"
618,"23,49,24"
619,"169,199,40"
620,"26,350,23"
621,"26,23,89"
622,"40,3,21"
623,"3,21,48"
624,"100,367,40"
625,"313,0,346"
626,"169,199,281"
627,"40,159,131"
628,"54,145,40"
629,"4,3,19"
630,"402,31,23"
631,"8,0,206"
632,"199,169,343"
633,"169,199,356"
634,"0,475,218"
635,"23,26,350"
636,"40,135,152"
637,"21,3,187"
638,"40,160,152"
639,"0,456,271"
640,"23,74,38"
641,"8,0,206"
642,"40,135,236"
643,"40,131,142"
644,"21,3,164"
645,"26,23,89"
646,"3,147,148"
647,"23,31,258"
648,"4,3,19"
649,"170,169,260"
650,"10,54,83"
651,"23,26,89"
652,"10,23,11"
653,"40,160,41"
654,"23,31,454"
655,"40,131,241"
656,"3,126,190"
657,"0,8,249"
658,"3,133,5"
659,"3,13,204"
660,"40,131,406"
661,"0,216,8"
662,"21,108,3"
663,"10,43,64"
664,"10,11,109"
665,"24,23,43"
666,"64,10,473"
667,"23,31,96"
668,"89,23,26"
669,"23,38,249"
670,"23,74,303"
671,"44,145,40"
672,"220,10,242"
673,"169,199,223"
674,"40,131,241"
675,"3,147,148"
676,"10,448,64"
677,"3,17,168"
678,"3,111,267"
679,"10,220,221"
680,"8,0,308"
681,"131,40,134"
682,"10,64,448"
683,"23,74,303"
684,"23,74,38"
685,"3,15,16"
686,"145,402,40"
687,"199,169,356"
688,"23,169,24"
689,"220,10,242"
690,"3,53,523"
691,"23,170,231"
692,"3,53,287"
693,"10,64,93"
694,"0,8,206"
695,"23,38,74"
696,"38,71,23"
697,"16,15,3"
698,"3,147,148"
699,"40,131,406"
700,"17,168,3"
701,"24,23,10"
702,"23,74,38"
703,"23,38,74"
704,"23,74,118"
705,"135,40,236"
706,"40,241,131"
707,"40,41,324"
708,"0,265,8"
709,"23,24,10"
710,"3,17,320"
711,"184,185,40"
712,"16,15,3"
713,"0,216,211"
714,"23,3,21"
715,"23,49,24"
716,"3,147,148"
717,"4,3,238"
718,"21,3,126"
719,"23,74,303"
720,"3,147,148"
721,"10,11,12"
722,"3,21,187"
723,"3,148,147"
724,"3,5,228"
725,"43,24,23"
726,"3,53,287"
727,"8,0,308"
728,"323,199,169"
729,"40,41,224"
730,"169,199,23"
731,"169,296,274"
732,"3,17,168"
733,"44,10,45"
734,"199,169,382"
735,"0,169,271"
736,"10,93,64"
737,"259,426,169"
738,"10,11,205"
739,"8,0,26"
740,"23,26,89"
741,"271,0,456"
742,"3,4,5"
743,"23,24,25"
744,"145,40,402"
745,"4,3,183"
746,"23,74,303"
747,"31,23,258"
748,"3,68,169"
749,"10,44,145"
750,"21,41,40"
751,"23,43,24"
752,"111,3,119"
753,"170,459,169"
754,"169,417,170"
755,"10,64,93"
756,"145,44,40"
757,"40,23,162"
758,"16,15,3"
759,"169,417,296"
760,"169,296,170"
761,"0,208,505"
762,"10,64,442"
763,"3,21,182"
764,"3,21,126"
765,"8,0,285"
766,"0,265,349"
767,"169,170,199"
768,"0,265,340"
769,"10,60,61"
770,"3,111,119"
771,"10,64,448"
772,"16,15,3"
773,"3,28,190"
774,"169,199,323"
775,"3,21,124"
776,"3,21,187"
777,"23,38,40"
778,"4,19,3"
779,"10,322,54"
780,"10,64,93"
781,"10,64,60"
782,"0,271,456"
783,"74,303,23"
784,"3,21,190"
785,"23,38,74"
786,"0,216,257"
787,"23,74,38"
788,"8,0,308"
789,"8,0,26"
790,"21,3,127"
791,"220,10,242"
792,"44,145,45"
793,"23,231,26"
794,"169,199,170"
795,"40,131,406"
796,"3,5,228"
797,"3,53,15"
798,"131,40,406"
799,"111,40,112"
800,"152,40,151"
801,"40,128,0"
802,"0,89,23"
803,"3,17,40"
804,"3,53,287"
805,"169,199,170"
806,"89,26,23"
807,"44,145,72"
808,"169,21,199"
809,"170,169,260"
810,"23,24,59"
811,"43,24,23"
812,"44,45,145"
813,"0,444,291"
814,"21,3,102"
815,"40,128,395"
816,"3,21,53"
817,"265,0,349"
818,"3,17,168"
819,"170,169,260"
820,"255,0,463"
821,"17,3,168"
822,"169,323,199"
823,"23,43,24"
824,"3,111,267"
825,"145,40,44"
826,"8,0,391"
827,"11,10,109"
828,"169,296,170"
829,"40,145,478"
830,"10,90,64"
831,"0,214,213"
832,"11,109,10"
833,"169,199,281"
834,"3,111,119"
835,"74,23,160"
836,"169,199,170"
837,"184,40,185"
838,"3,4,183"
839,"3,5,228"
840,"402,145,40"
841,"3,111,40"
842,"5,3,228"
843,"23,26,89"
844,"10,23,54"
845,"23,74,38"
846,"199,169,343"
847,"40,128,129"
848,"0,456,271"
849,"23,31,96"
850,"112,343,111"
851,"24,44,23"
852,"23,32,31"
853,"23,71,38"
854,"170,111,3"
855,"40,41,324"
856,"24,23,49"
857,"10,64,93"
858,"3,4,28"
859,"169,199,374"
860,"23,26,89"
861,"10,60,24"
862,"23,40,131"
863,"0,255,463"
864,"13,3,204"
865,"40,41,324"
866,"3,21,108"
867,"169,199,170"
868,"3,13,401"
869,"43,10,23"
870,"40,395,124"
871,"23,74,24"
872,"3,66,86"
873,"169,199,343"
874,"214,213,0"
875,"44,24,45"
876,"3,13,14"
877,"131,40,226"
878,"169,171,199"
879,"23,38,26"
880,"3,85,86"
881,"0,208,369"
882,"145,40,10"
883,"40,41,149"
884,"44,145,45"
885,"40,41,42"
886,"169,170,260"
887,"10,60,61"
888,"3,53,287"
889,"169,199,281"
890,"44,145,40"
891,"3,275,53"
892,"23,74,303"
893,"10,54,95"
894,"23,24,59"
895,"3,53,523"
896,"131,40,226"
897,"3,21,53"
898,"40,41,42"
899,"0,271,216"
900,"0,249,279"
901,"126,3,21"
902,"24,25,23"
903,"40,131,226"
904,"10,64,93"
905,"23,26,38"
906,"8,0,285"
907,"0,8,235"
908,"3,13,14"
909,"40,162,163"
910,"220,10,242"
911,"10,11,12"
912,"145,40,478"
913,"10,44,145"
914,"10,64,448"
915,"220,10,242"
916,"4,3,435"
917,"0,271,355"
918,"3,4,238"
919,"23,0,287"
920,"147,3,156"
921,"10,234,54"
922,"3,28,113"
923,"10,64,93"
924,"40,146,145"
925,"23,38,24"
926,"10,234,60"
927,"128,129,40"
928,"3,40,53"
929,"3,66,30"
930,"23,89,26"
931,"0,229,208"
932,"0,8,38"
933,"23,105,38"
934,"10,64,93"
935,"169,508,426"
936,"3,21,108"
937,"3,147,148"
938,"3,148,53"
939,"169,296,306"
940,"4,3,19"
941,"26,23,89"
942,"147,3,203"
943,"169,199,281"
944,"4,3,19"
945,"199,169,343"
946,"8,0,206"
947,"3,21,126"
948,"74,118,23"
949,"40,241,131"
950,"0,271,456"
951,"10,54,95"
952,"169,170,459"
953,"40,145,23"
954,"49,24,23"
955,"10,11,205"
956,"145,40,44"
957,"49,23,24"
958,"234,10,60"
959,"10,64,93"
960,"169,199,170"
961,"169,199,281"
962,"11,24,10"
963,"40,139,155"
964,"10,54,95"
965,"128,129,40"
966,"64,10,448"
967,"169,337,170"
968,"3,53,287"
969,"23,38,74"
970,"40,135,138"
971,"40,160,41"
972,"23,74,118"
973,"0,216,255"
974,"220,10,242"
975,"0,271,272"
976,"8,0,206"
977,"40,41,153"
978,"3,21,187"
979,"160,40,201"
980,"23,24,49"
981,"0,8,235"
982,"168,17,3"
983,"3,21,66"
984,"131,40,134"
985,"40,160,152"
986,"23,105,318"
987,"131,40,134"
988,"10,64,65"
989,"3,21,190"
990,"3,34,263"
991,"10,24,54"
992,"23,169,199"
993,"3,111,119"
994,"10,43,24"
995,"3,53,287"
996,"169,199,281"
997,"40,131,406"
998,"40,201,41"
999,"23,74,38"
1000,"0,340,271"
1001,"4,3,238"
1002,"0,216,257"
1003,"23,74,77"
1004,"53,3,502"
1005,"169,199,170"
1006,"3,21,85"
1007,"145,44,40"
1008,"169,296,428"
1009,"10,11,205"
1010,"23,231,26"
1011,"185,3,21"
1012,"3,21,108"
1013,"10,64,448"
1014,"3,21,126"
1015,"0,23,418"
1016,"23,24,59"
1017,"23,38,26"
1018,"3,21,187"
1019,"4,3,238"
1020,"0,255,213"
1021,"10,220,242"
1022,"0,8,235"
1023,"26,23,89"
1024,"4,3,19"
1025,"40,162,163"
1026,"0,8,308"
1027,"23,26,89"
1028,"3,21,127"
1029,"24,23,43"
1030,"23,131,10"
1031,"10,64,43"
1032,"40,128,324"
1033,"21,3,108"
1034,"53,287,3"
1035,"131,406,40"
1036,"16,15,3"
1037,"3,148,147"
1038,"21,3,139"
1039,"24,43,23"
1040,"512,218,169"
1041,"44,145,40"
1042,"0,265,340"
1043,"0,271,304"
1044,"10,90,64"
1045,"71,23,38"
1046,"21,3,108"
1047,"11,109,169"
1048,"220,10,242"
1049,"0,216,304"
1050,"10,64,93"
1051,"3,21,127"
1052,"220,242,10"
1053,"10,64,93"
1054,"40,131,406"
1055,"54,10,322"
1056,"220,10,221"
1057,"3,16,147"
1058,"3,66,148"
1059,"40,139,153"
1060,"23,24,43"
1061,"3,21,301"
1062,"40,131,406"
1063,"0,211,216"
1064,"190,3,28"
1065,"40,152,151"
1066,"145,44,40"
1067,"23,89,26"
1068,"3,161,224"
1069,"40,267,111"
1070,"3,21,228"
1071,"0,265,418"
1072,"10,239,64"
1073,"8,0,206"
1074,"3,182,68"
1075,"3,21,108"
1076,"23,26,89"
1077,"147,3,156"
1078,"40,152,160"
1079,"40,41,224"
1080,"13,3,150"
1081,"3,13,204"
1082,"23,26,89"
1083,"38,23,309"
1084,"40,139,153"
1085,"145,40,10"
1086,"0,277,216"
1087,"10,64,442"
1088,"3,34,287"
1089,"40,395,496"
1090,"4,3,238"
1091,"40,139,41"
1092,"74,303,23"
1093,"21,3,139"
1094,"169,199,170"
1095,"0,216,304"
1096,"3,17,85"
1097,"40,139,153"
1098,"40,41,160"
1099,"40,146,145"
1100,"0,271,291"
1101,"0,271,280"
1102,"3,53,287"
1103,"10,43,23"
1104,"3,21,187"
1105,"23,26,303"
1106,"23,38,440"
1107,"169,170,171"
1108,"145,40,44"
1109,"169,199,281"
1110,"10,64,442"
1111,"8,0,206"
1112,"49,23,24"
1113,"3,4,238"
1114,"169,199,170"
1115,"40,160,334"
1116,"10,60,239"
1117,"0,216,304"
1118,"128,40,195"
1119,"40,145,146"
1120,"10,64,93"
1121,"3,17,21"
1122,"169,296,311"
1123,"131,40,406"
1124,"21,3,127"
1125,"199,169,343"
1126,"3,51,52"
1127,"10,64,448"
1128,"26,23,89"
1129,"0,271,366"
1130,"23,24,25"
1131,"10,44,11"
1132,"0,456,313"
1133,"10,64,448"
1134,"11,205,10"
1135,"211,0,319"
1136,"21,3,48"
1137,"169,274,405"
1138,"220,10,242"
1139,"199,169,281"
1140,"169,274,296"
1141,"3,85,158"
1142,"220,10,242"
1143,"169,199,281"
1144,"10,11,205"
1145,"23,24,25"
1146,"3,28,330"
1147,"23,89,26"
1148,"23,26,89"
1149,"85,3,158"
1150,"3,30,66"
1151,"3,21,40"
1152,"10,54,55"
1153,"23,24,145"
1154,"54,145,10"
1155,"10,60,239"
1156,"145,44,40"
1157,"0,255,218"
1158,"26,89,23"
1159,"147,3,148"
1160,"169,170,199"
1161,"3,34,263"
1162,"26,231,23"
1163,"23,74,84"
1164,"0,265,340"
1165,"23,74,303"
1166,"3,21,187"
1167,"3,152,147"
1168,"0,271,291"
1169,"44,145,72"
1170,"0,255,216"
1171,"74,23,118"
1172,"4,3,19"
1173,"23,26,231"
1174,"0,23,271"
1175,"23,74,60"
1176,"23,24,43"
1177,"0,271,456"
1178,"10,64,65"
1179,"40,160,41"
1180,"169,170,199"
1181,"0,2,1"
1182,"265,0,340"
1183,"23,38,39"
1184,"23,26,350"
1185,"23,32,31"
1186,"220,10,221"
1187,"3,16,15"
1188,"23,0,25"
1189,"169,199,170"
1190,"3,66,30"
1191,"135,40,236"
1192,"10,64,60"
1193,"40,41,324"
1194,"0,265,349"
1195,"169,199,281"
1196,"4,3,19"
1197,"40,152,151"
1198,"0,208,40"
1199,"10,60,239"
1200,"11,10,205"
1201,"74,23,118"
1202,"3,21,164"
1203,"74,23,118"
1204,"10,54,95"
1205,"10,95,54"
1206,"235,8,0"
1207,"0,265,340"
1208,"220,10,221"
1209,"23,24,43"
1210,"74,169,23"
1211,"169,199,323"
1212,"10,64,448"
1213,"169,199,170"
1214,"26,23,350"
1215,"10,220,11"
1216,"23,40,74"
1217,"3,147,148"
1218,"111,3,123"
1219,"10,64,448"
1220,"199,169,281"
1221,"220,221,10"
1222,"3,21,187"
1223,"3,85,154"
1224,"131,40,226"
1225,"11,10,109"
1226,"38,23,309"
1227,"40,41,152"
1228,"40,131,241"
1229,"10,64,338"
1230,"40,152,151"
1231,"3,13,23"
1232,"0,8,405"
1233,"23,26,89"
1234,"10,323,199"
1235,"74,40,23"
1236,"220,10,242"
1237,"249,0,279"
1238,"402,145,40"
1239,"13,150,139"
1240,"0,8,265"
1241,"3,21,379"
1242,"44,145,45"
1243,"40,41,128"
1244,"11,10,109"
1245,"0,265,271"
1246,"169,199,40"
1247,"23,74,38"
1248,"64,10,65"
1249,"199,169,323"
1250,"0,24,265"
1251,"64,10,448"
1252,"3,85,158"
1253,"131,40,406"
1254,"40,41,224"
1255,"23,231,26"
1256,"3,4,238"
1257,"0,271,265"
1258,"169,199,323"
1259,"0,265,208"
1260,"3,21,108"
1261,"40,23,139"
1262,"64,10,93"
1263,"53,100,3"
1264,"54,10,95"
1265,"40,139,153"
1266,"17,168,3"
1267,"395,23,39"
1268,"26,23,231"
1269,"3,21,48"
1270,"21,40,41"
1271,"23,38,24"
1272,"3,48,21"
1273,"131,406,40"
1274,"459,170,169"
1275,"23,26,89"
1276,"3,168,17"
1277,"3,85,147"
1278,"40,135,386"
1279,"16,15,3"
1280,"10,11,40"
1281,"3,34,169"
1282,"10,54,64"
1283,"147,3,148"
1284,"3,169,170"
1285,"3,30,66"
1286,"0,271,272"
1287,"26,23,350"
1288,"40,128,129"
1289,"0,229,230"
1290,"220,10,242"
1291,"169,199,323"
1292,"23,3,32"
1293,"26,231,23"
1294,"10,60,239"
1295,"3,182,21"
1296,"3,5,228"
1297,"3,21,85"
1298,"3,147,148"
1299,"10,64,93"
1300,"23,89,26"
1301,"23,74,63"
1302,"3,21,22"
1303,"3,23,325"
1304,"3,4,147"
1305,"3,53,523"
1306,"182,68,3"
1307,"169,199,281"
1308,"339,169,337"
1309,"4,176,23"
1310,"3,13,401"
1311,"23,38,71"
1312,"208,0,209"
1313,"23,24,45"
1314,"23,38,26"
1315,"169,3,21"
1316,"3,53,74"
1317,"100,265,0"
1318,"271,0,456"
1319,"3,111,161"
1320,"10,64,93"
1321,"220,242,10"
1322,"3,147,148"
1323,"74,23,303"
1324,"23,26,350"
1325,"3,21,187"
1326,"26,23,231"
1327,"220,10,242"
1328,"3,40,41"
1329,"3,21,22"
1330,"64,10,448"
1331,"3,4,238"
1332,"3,21,187"
1333,"169,343,199"
1334,"0,313,346"
1335,"3,28,190"
1336,"3,13,14"
1337,"220,10,242"
1338,"40,127,21"
1339,"3,147,156"
1340,"3,21,187"
1341,"40,145,146"
1342,"169,417,274"
1343,"169,199,281"
1344,"10,220,242"
1345,"40,131,128"
1346,"26,231,23"
1347,"147,148,3"
1348,"135,138,40"
1349,"10,323,60"
1350,"23,49,24"
1351,"0,313,346"
1352,"3,188,4"
1353,"0,313,346"
1354,"53,287,3"
1355,"0,8,308"
1356,"3,147,203"
1357,"3,85,86"
1358,"74,23,118"
1359,"11,10,109"
1360,"36,35,3"
1361,"128,129,23"
